id_men,culture_label,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng
3807,Mil,1000,4.0,5,71,48,14.47593,-16.403219
3810,Arachide,4000,4.0,14,59,77,12.887103,-14.917382
3811,Arachide,1200,1.0,5,42,63,13.8522276,-15.876004
3811,Mil,1300,3.0,5,42,63,13.8522276,-15.876004
3812,Arachide,375,0.5,7,67,30,15.6126361,-13.2300874
3812,Fonio,250,0.25,7,67,30,15.6126361,-13.2300874
3812,Mais,400,0.5,7,67,30,15.6126361,-13.2300874
3813,Arachide,1000,2.0,10,52,49,15.09967,-16.229696
3813,Mil,1000,2.0,10,52,49,15.09967,-16.229696
3813,Sorgho,150,1.0,10,52,49,15.09967,-16.229696
3813,Sesame,300,1.0,10,52,49,15.09967,-16.229696
3814,Mais,450,0.5,13,35,42,14.0237471,-15.1873049
3814,Sorgho,275,0.25,13,35,42,14.0237471,-15.1873049
3815,Riz,1600,2.0,8,62,28,12.571675,-16.104181
3817,Arachide,2900,4.0,17,63,48,14.497401,-14.452362
3817,Mais,250,1.0,17,63,48,14.497401,-14.452362
3817,Mil,1500,3.0,17,63,48,14.497401,-14.452362
3818,Riz,1958,0.230210006,10,75,40,12.518889,-16.639299
3819,Arachide,650,1.0,7,40,48,14.776901,-16.2051484
3819,Mil,800,1.0,7,40,48,14.776901,-16.2051484
3819,Niebe,80,1.0,7,40,48,14.776901,-16.2051484
3820,Arachide,70,0.600000024,8,68,20,45.478367,-73.5825911
3820,Mil,200,1.799999952,8,68,20,45.478367,-73.5825911
3821,Arachide,600,1.0,14,70,35,14.7252639,-16.5672462
3821,Mil,1500,2.0,14,70,35,14.7252639,-16.5672462
3821,Niebe,200,0.5,14,70,35,14.7252639,-16.5672462
3821,Sorgho,100,0.5,14,70,35,14.7252639,-16.5672462
3822,Riz,1053,0.923080027,10,56,48,12.5512645,-16.6247095
3823,Arachide,300,1.0,10,40,56,15.0285048,-16.9011849
3823,Mil,300,1.0,10,40,56,15.0285048,-16.9011849
3824,Arachide,1700,3.0,3,55,8,47.62191259999999,-122.3516787
3824,Mil,500,1.0,3,55,8,47.62191259999999,-122.3516787
3825,Riz,1100,0.200000003,15,57,56,16.639572,-14.801177
3826,Arachide,150,0.5,8,46,46,14.7856199,-16.9137265
3826,Mais,250,0.5,8,46,46,14.7856199,-16.9137265
3826,Mil,600,1.5,8,46,46,14.7856199,-16.9137265
3827,Mais,280,0.200000003,13,52,48,14.7547111,-17.4736087
3828,Mil,550,0.834800005,9,50,63,14.222893,-16.8182009
3828,Niebe,100,0.334800005,9,50,63,14.222893,-16.8182009
3828,Sorgho,560,1.0,9,50,63,14.222893,-16.8182009
3829,Mais,500,1.5,5,44,40,38.8985658,-77.04428419999999
3829,Riz,400,1.25,5,44,40,38.8985658,-77.04428419999999
3830,Mil,25,1.0,7,45,6,45.5154553,-73.5623129
3831,Riz,350,0.301699996,6,53,50,12.3505299,-16.716631
3832,Arachide,200,0.200000003,5,54,14,16.5411876,-16.1446242
3832,Mais,600,0.5,5,54,14,16.5411876,-16.1446242
3833,Arachide,660,1.0,13,49,35,14.6019512,-17.1469751
3833,Mais,530,1.25,13,49,35,14.6019512,-17.1469751
3833,Sorgho,475,0.75,13,49,35,14.6019512,-17.1469751
3834,Arachide,500,1.0,22,64,56,12.4664,-12.6511
3834,Mais,600,1.0,22,64,56,12.4664,-12.6511
3834,Riz,1000,1.0,22,64,56,12.4664,-12.6511
3835,Riz,1400,0.5,21,64,8,15.5833,-13.1333
3835,Sorgho,150,0.210800007,21,64,8,15.5833,-13.1333
3836,Arachide,650,1.5,6,50,40,14.7902349,-17.2429976
3836,Mil,600,1.5,6,50,40,14.7902349,-17.2429976
3836,Niebe,50,1.0,6,50,40,14.7902349,-17.2429976
3839,Arachide,400,3.0,9,70,32,14.6695101,-17.437713
3839,Mil,1500,7.0,9,70,32,14.6695101,-17.437713
3839,Niebe,50,2.0,9,70,32,14.6695101,-17.437713
3840,Arachide,100,0.5,5,30,32,14.7064836,-17.4599877
3840,Mil,200,0.899999976,5,30,32,14.7064836,-17.4599877
3841,Arachide,1500,3.0,8,35,49,41.4587113,-81.5645969
3841,Mais,50,1.0,8,35,49,41.4587113,-81.5645969
3841,Mil,400,2.0,8,35,49,41.4587113,-81.5645969
3842,Arachide,750,1.0,10,45,7,13.845253,-15.729005
3842,Mais,700,1.0,10,45,7,13.845253,-15.729005
3842,Mil,700,1.0,10,45,7,13.845253,-15.729005
3843,Mais,1000,1.0,4,66,35,12.5128679,-12.381681
3843,Sorgho,950,1.0,4,66,35,12.5128679,-12.381681
3845,Arachide,100,1.0,7,45,60,28.0646888,-80.62302199999999
3845,Mil,50,0.699999988,7,45,60,28.0646888,-80.62302199999999
3845,Niebe,200,2.0,7,45,60,28.0646888,-80.62302199999999
3846,Arachide,960,3.599999905,32,55,36,14.8387836,-17.2341324
3846,Mil,1000,3.700000048,32,55,36,14.8387836,-17.2341324
3846,Niebe,90,0.600000024,32,55,36,14.8387836,-17.2341324
3848,Arachide,210,1.5,13,70,48,32.8998091,-97.0403352
3848,Manioc,1050,1.0,13,70,48,32.8998091,-97.0403352
3849,Arachide,250,2.0,9,43,70,40.40926169999999,49.8670924
3849,Mais,180,1.0,9,43,70,40.40926169999999,49.8670924
3849,Mil,300,2.0,9,43,70,40.40926169999999,49.8670924
3850,Arachide,2000,5.0,5,65,35,13.7776949,-16.3390209
3850,Mais,1000,1.5,5,65,35,13.7776949,-16.3390209
3850,Mil,2500,5.0,5,65,35,13.7776949,-16.3390209
3851,Arachide,850,1.0,13,29,25,12.589336,-12.856031
3851,Mais,750,1.0,13,29,25,12.589336,-12.856031
3851,Riz,1000,1.0,13,29,25,12.589336,-12.856031
3852,Riz,3500,1.0,8,60,10,16.6177,-14.4535
3853,Arachide,300,1.0,1,56,30,14.7578805,-17.4388037
3853,Mais,50,1.0,1,56,30,14.7578805,-17.4388037
3853,Mil,200,1.0,1,56,30,14.7578805,-17.4388037
3853,Sorgho,100,1.0,1,56,30,14.7578805,-17.4388037
3853,Sesame,300,1.0,1,56,30,14.7578805,-17.4388037
3854,Mais,400,1.0,5,33,49,15.749028,-13.894455
3854,Mil,200,1.0,5,33,49,15.749028,-13.894455
3857,Arachide,3300,10.0,8,30,54,38.1923549,-85.64639559999999
3857,Mil,600,3.0,8,30,54,38.1923549,-85.64639559999999
3858,Arachide,1000,5.0,6,46,48,14.79885,-16.822948
3858,Mil,350,3.0,6,46,48,14.79885,-16.822948
3858,Niebe,80,1.0,6,46,48,14.79885,-16.822948
3859,Arachide,600,4.0,10,65,54,15.408636,-16.493486
3859,Mil,1200,3.0,10,65,54,15.408636,-16.493486
3859,Niebe,200,2.0,10,65,54,15.408636,-16.493486
3860,Arachide,750,4.0,8,45,30,40.8027448,-73.9507371
3860,Mil,600,2.0,8,45,30,40.8027448,-73.9507371
3860,Niebe,150,1.0,8,45,30,40.8027448,-73.9507371
3862,Arachide,1000,2.0,5,42,48,12.762421,-15.562685
3862,Mil,900,1.5,5,42,48,12.762421,-15.562685
3862,Riz,500,1.0,5,42,48,12.762421,-15.562685
3863,Arachide,100,1.0,15,67,42,14.822827,-17.153837
3863,Niebe,300,0.300000012,15,67,42,14.822827,-17.153837
3864,Arachide,1500,5.0,10,50,56,40.7794366,-73.963244
3864,Mil,500,10.0,10,50,56,40.7794366,-73.963244
3864,Niebe,750,5.0,10,50,56,40.7794366,-73.963244
3865,Arachide,200,1.0,22,26,42,12.9316814,-14.0827096
3865,Coton,800,1.5,22,26,42,12.9316814,-14.0827096
3865,Mais,567,0.75,22,26,42,12.9316814,-14.0827096
3865,Sorgho,400,1.75,22,26,42,12.9316814,-14.0827096
3866,Mil,650,1.5,6,41,56,14.1631187,-16.7691712
3868,Mil,600,1.0,6,93,48,14.47376,-16.620935
3868,Niebe,200,1.0,6,93,48,14.47376,-16.620935
3869,Arachide,1250,2.0,5,42,49,13.233333,-13.7
3869,Mil,550,2.0,5,42,49,13.233333,-13.7
3870,Mil,1200,4.0,8,66,5,34.0953732,-118.3731763
3871,Arachide,250,0.200000003,7,53,20,13.1437357,-16.577559
3871,Riz,100,0.125,7,53,20,13.1437357,-16.577559
3874,Arachide,1000,8.0,12,45,48,14.722741,-17.258266
3874,Mil,1200,2.0,12,45,48,14.722741,-17.258266
3874,Pasteque,2000,1.0,12,45,48,14.722741,-17.258266
3875,Arachide,4500,5.0,23,45,50,14.6821999,-17.450951
3875,Mais,600,2.0,23,45,50,14.6821999,-17.450951
3875,Mil,1050,4.0,23,45,50,14.6821999,-17.450951
3876,Arachide,875,1.0,10,50,75,12.92281,-16.461386
3876,Riz,900,0.5,10,50,75,12.92281,-16.461386
3877,Mais,600,1.0,4,49,40,13.995527,-15.719152
3877,Riz,350,1.0,4,49,40,13.995527,-15.719152
3878,Niebe,350,0.75,6,45,42,12.762421,-15.562685
3878,Riz,450,1.0,6,45,42,12.762421,-15.562685
3878,Sorgho,400,1.0,6,45,42,12.762421,-15.562685
3879,Mais,350,2.0,15,60,40,14.2431709,-15.3965581
3879,Mil,400,3.0,15,60,40,14.2431709,-15.3965581
3880,Arachide,150,3.0,7,40,48,14.95,-16.383333
3880,Mil,50,2.0,7,40,48,14.95,-16.383333
3881,Arachide,400,0.25,5,60,14,14.760996,-17.393216
3881,Mais,307,0.25,5,60,14,14.760996,-17.393216
3881,Sorgho,270,0.5,5,60,14,14.760996,-17.393216
3882,Arachide,600,1.0,6,43,48,14.497401,-14.452362
3882,Mais,200,1.0,6,43,48,14.497401,-14.452362
3882,Mil,100,0.5,6,43,48,14.497401,-14.452362
3882,Sorgho,50,0.5,6,43,48,14.497401,-14.452362
3883,Arachide,300,1.0,10,59,56,14.714411,-17.153614
3883,Riz,500,1.0,10,59,56,14.714411,-17.153614
3884,Arachide,3000,12.0,8,70,48,14.036884,-14.831074
3884,Sorgho,100,2.0,8,70,48,14.036884,-14.831074
3885,Arachide,400,2.0,11,60,48,15.4370399,-15.2194808
3885,Mil,300,2.0,11,60,48,15.4370399,-15.2194808
3886,Mais,4150,7.0,9,65,48,37.22551,-80.4231382
3886,Mil,3000,5.0,9,65,48,37.22551,-80.4231382
3886,Sorgho,600,2.0,9,65,48,37.22551,-80.4231382
3887,Arachide,700,1.0,6,75,7,-8.650979,116.3249438
3887,Mil,900,1.0,6,75,7,-8.650979,116.3249438
3889,Arachide,700,1.5,11,68,48,14.270251,-15.9406128
3889,Mil,900,1.5,11,68,48,14.270251,-15.9406128
3889,Niebe,55,1.0,11,68,48,14.270251,-15.9406128
3891,Riz,850,0.883099973,3,44,50,12.3505299,-16.716631
3892,Mais,120,1.0,8,35,3,12.9843119,-15.6163281
3893,Arachide,800,0.5,4,50,42,45.5509441,-122.6613941
3893,Sorgho,900,1.0,4,50,42,45.5509441,-122.6613941
3895,Niebe,142,1.0,2,50,6,15.3558802,-15.4829681
3896,Mil,100,1.0,5,47,56,40.7982133,-77.8599084
3896,Niebe,100,1.0,5,47,56,40.7982133,-77.8599084
3898,Mais,1500,2.0,10,44,42,12.3735906,-12.3836197
3901,Arachide,1500,2.0,18,65,45,13.075033,-15.61002
3901,Riz,150,1.0,18,65,45,13.075033,-15.61002
3902,Arachide,1000,1.0,6,39,72,14.7232818,-17.4787136
3902,Pasteque,1000,1.0,6,39,72,14.7232818,-17.4787136
3903,Arachide,555,0.75,14,58,15,13.995527,-15.719152
3903,Mais,750,1.25,14,58,15,13.995527,-15.719152
3903,Mil,575,0.75,14,58,15,13.995527,-15.719152
3905,Arachide,200,0.25,8,40,77,14.7428345,-12.2404869
3905,Mais,450,0.200000003,8,40,77,14.7428345,-12.2404869
3905,Sorgho,750,0.5,8,40,77,14.7428345,-12.2404869
3906,Arachide,2250,6.0,13,70,63,14.007478,-15.558228
3906,Mais,600,2.0,13,70,63,14.007478,-15.558228
3906,Mil,2400,8.0,13,70,63,14.007478,-15.558228
3907,Arachide,456,0.64200002,4,86,48,14.7428345,-12.2404869
3907,Sorgho,257,0.334500015,4,86,48,14.7428345,-12.2404869
3909,Riz,4800,1.0,11,68,15,16.2248747,-15.6881788
3910,Arachide,1500,3.0,11,35,70,14.270251,-15.9406128
3910,Mil,2500,2.0,11,35,70,14.270251,-15.9406128
3910,Niebe,250,3.0,11,35,70,14.270251,-15.9406128
3911,Arachide,600,0.5,13,68,49,45.4847268,-73.627969
3911,Mil,1500,1.0,13,68,49,45.4847268,-73.627969
3911,Niebe,300,0.5,13,68,49,45.4847268,-73.627969
3914,Arachide,3000,2.0,15,52,40,14.7158,-16.0364
3914,Mil,2460,4.0,15,52,40,14.7158,-16.0364
3914,Niebe,500,1.0,15,52,40,14.7158,-16.0364
3915,Mais,440,1.0,11,53,28,16.593767,-14.99098
3915,Mil,120,1.0,11,53,28,16.593767,-14.99098
3917,Arachide,400,2.880000114,14,56,30,14.9349165,-16.5409596
3917,Mil,400,0.769999981,14,56,30,14.9349165,-16.5409596
3919,Arachide,900,2.0,12,50,42,13.943329,-16.014255
3919,Mais,900,1.5,12,50,42,13.943329,-16.014255
3919,Mil,1000,2.0,12,50,42,13.943329,-16.014255
3921,Mais,250,0.5,8,42,70,47.9048323,-2.1224238
3921,Mil,300,0.5,8,42,70,47.9048323,-2.1224238
3922,Arachide,500,2.0,13,80,48,14.908855,-15.771968
3922,Mil,800,3.5,13,80,48,14.908855,-15.771968
3922,Sorgho,100,0.699999988,13,80,48,14.908855,-15.771968
3924,Mil,1050,0.5,7,43,28,15.5261,-13.3977
3925,Arachide,100,0.5,14,42,49,14.7614374,-17.3988131
3925,Mil,800,1.700000048,14,42,49,14.7614374,-17.3988131
3926,Arachide,50,0.349999994,8,49,55,14.5714767,-17.0559502
3928,Mil,700,8.0,8,37,45,14.7182816,-17.4504659
3928,Niebe,100,1.0,8,37,45,14.7182816,-17.4504659
3929,Mais,100,1.0,1,42,48,14.7578805,-17.4388037
3929,Mil,100,1.0,1,42,48,14.7578805,-17.4388037
3929,Sorgho,30,1.0,1,42,48,14.7578805,-17.4388037
3930,Arachide,600,1.0,8,36,35,14.561622,-15.892213
3930,Mil,500,1.0,8,36,35,14.561622,-15.892213
3932,Arachide,500,2.0,6,52,56,40.0066723,-83.0304546
3933,Arachide,1200,1.0,12,52,49,14.23725,-16.521246
3933,Mais,2500,2.0,12,52,49,14.23725,-16.521246
3934,Niebe,18,0.219999999,12,72,21,14.67544,-17.1168835
3935,Arachide,500,2.0,17,86,48,15.474907,-16.232817
3935,Mil,1000,3.0,17,86,48,15.474907,-16.232817
3935,Niebe,100,1.0,17,86,48,15.474907,-16.232817
3936,Arachide,550,0.800000012,17,70,70,45.4847268,-73.627969
3936,Mil,1000,0.800000012,17,70,70,45.4847268,-73.627969
3936,Niebe,300,0.600000024,17,70,70,45.4847268,-73.627969
3937,Arachide,1200,1.0,10,50,6,13.7228867,-13.5849104
3938,Chou,450,0.300000012,13,73,28,14.8056993,-17.2799392
3941,Mil,1100,3.0,7,50,56,15.278264,-16.451439
3942,Mil,500,3.0,11,79,54,14.4250062,-16.6070268
3943,Arachide,1050,1.0,9,32,40,32.902459,101.706655
3943,Mil,300,2.0,9,32,40,32.902459,101.706655
3945,Arachide,80,1.0,15,35,63,13.919217,-15.9259271
3945,Mil,1049,2.0,15,35,63,13.919217,-15.9259271
3945,Niebe,60,0.5,15,35,63,13.919217,-15.9259271
3945,Sorgho,100,0.5,15,35,63,13.919217,-15.9259271
3946,Riz,240,0.200000003,5,62,48,14.6821999,-17.450951
3947,Mais,50,1.0,6,50,49,45.54561229999999,-73.56157300000001
3947,Mil,50,1.0,6,50,49,45.54561229999999,-73.56157300000001
3948,Arachide,300,1.0,7,42,48,14.229619,-15.16475
3948,Mil,200,1.0,7,42,48,14.229619,-15.16475
3948,Sorgho,150,1.0,7,42,48,14.229619,-15.16475
3950,Arachide,3100,3.0,7,35,8,14.604585,-16.715111
3950,Mais,450,2.0,7,35,8,14.604585,-16.715111
3950,Mil,4100,4.0,7,35,8,14.604585,-16.715111
3951,Arachide,1700,2.5,13,47,70,15.020096,-16.282324
3951,Mais,1100,1.200000048,13,47,70,15.020096,-16.282324
3951,Mil,5000,12.0,13,47,70,15.020096,-16.282324
3952,Riz,762,0.668030024,3,48,48,12.5510435,-16.5919031
3953,Arachide,2800,4.0,21,70,70,14.133333,-15.816667
3953,Mais,9000,3.0,21,70,70,14.133333,-15.816667
3953,Mil,3000,5.0,21,70,70,14.133333,-15.816667
3953,Niebe,200,1.0,21,70,70,14.133333,-15.816667
3953,Pasteque,30000,1.0,21,70,70,14.133333,-15.816667
3953,Sorgho,5000,6.0,21,70,70,14.133333,-15.816667
3954,Arachide,300,0.460000008,13,52,48,13.995527,-15.719152
3954,Riz,110,0.75,13,52,48,13.995527,-15.719152
3954,Sorgho,75,0.379999995,13,52,48,13.995527,-15.719152
3955,Arachide,150,0.224999994,15,66,20,13.7712615,-15.5870096
3955,Mil,300,0.5625,15,66,20,13.7712615,-15.5870096
3956,Arachide,375,0.5,8,33,35,15.6126361,-13.2300874
3956,Fonio,450,0.720000029,8,33,35,15.6126361,-13.2300874
3957,Arachide,1000,3.0,12,63,91,14.633333,-17.133333
3957,Mil,1000,3.0,12,63,91,14.633333,-17.133333
3958,Mais,500,0.5,8,56,46,-8.783195,34.508523
3958,Riz,650,1.0,8,56,46,-8.783195,34.508523
3959,Sorgho,100,0.200000003,7,80,8,15.269889,-13.000917
3960,Arachide,2000,4.0,6,63,48,14.6821999,-17.450951
3960,Mais,900,3.0,6,63,48,14.6821999,-17.450951
3960,Mil,1500,4.0,6,63,48,14.6821999,-17.450951
3960,Sorgho,1200,3.0,6,63,48,14.6821999,-17.450951
3961,Mais,500,0.5,5,43,25,16.0884876,-16.3684552
3961,Sorgho,300,0.400000006,5,43,25,16.0884876,-16.3684552
3962,Arachide,1000,1.0,8,54,70,14.7232818,-17.4787136
3963,Arachide,250,2.5,7,50,42,15.055022,-16.68219
3964,Riz,25,0.015,8,38,36,12.510241,-16.27865
3966,Arachide,480,1.0,8,49,50,14.6821999,-17.450951
3966,Mil,500,1.5,8,49,50,14.6821999,-17.450951
3967,Sorgho,100,0.400000006,4,66,21,15.830368,-13.4526219
3968,Arachide,500,0.25,10,36,25,14.497401,-14.452362
3968,Niebe,100,0.100000001,10,36,25,14.497401,-14.452362
3968,Riz,1000,1.200000048,10,36,25,14.497401,-14.452362
3969,Arachide,40,0.600000024,8,65,48,14.840575,-16.531755
3969,Mil,200,3.700000048,8,65,48,14.840575,-16.531755
3971,Arachide,900,2.0,9,40,42,14.229619,-15.16475
3971,Mil,200,1.0,9,40,42,14.229619,-15.16475
3972,Arachide,6000,4.0,11,40,74,13.7614,-15.9083
3972,Mais,1300,8.0,11,40,74,13.7614,-15.9083
3972,Mil,2000,2.0,11,40,74,13.7614,-15.9083
3974,Arachide,3000,4.0,17,28,49,14.908855,-15.771968
3974,Mais,900,1.0,17,28,49,14.908855,-15.771968
3974,Mil,2500,3.0,17,28,49,14.908855,-15.771968
3975,Arachide,190,1.0,10,37,42,15.685801,-16.053413
3975,Niebe,450,2.0,10,37,42,15.685801,-16.053413
3977,Arachide,600,0.5,9,38,49,12.972688,-16.229309
3977,Mil,50,0.25,9,38,49,12.972688,-16.229309
3979,Arachide,200,1.0,6,37,60,0.0265717,18.2970692
3979,Mil,150,1.0,6,37,60,0.0265717,18.2970692
3980,Arachide,60,0.5,5,32,48,15.3745907,-16.5164262
3980,Manioc,850,1.5,5,32,48,15.3745907,-16.5164262
3981,Mais,100,1.0,8,54,49,16.0084589,-16.165018
3981,Mil,50,1.0,8,54,49,16.0084589,-16.165018
3981,Riz,1280,1.0,8,54,49,16.0084589,-16.165018
3982,Arachide,4500,2.0,14,45,63,14.908855,-15.771968
3982,Mil,900,3.0,14,45,63,14.908855,-15.771968
3982,Niebe,150,3.0,14,45,63,14.908855,-15.771968
3985,Mais,1100,1.0,8,44,42,13.7584764,-16.0610787
3985,Mil,1200,2.0,8,44,42,13.7584764,-16.0610787
3987,Arachide,400,1.0,7,65,48,30.2416954,-92.0247553
3987,Mil,600,1.0,7,65,48,30.2416954,-92.0247553
3987,Sorgho,40,1.0,7,65,48,30.2416954,-92.0247553
3988,Arachide,600,5.230400085,22,49,42,13.7725888,-13.6710059
3989,Arachide,100,1.0,6,60,72,13.9779361,-14.562614
3989,Mil,300,1.0,6,60,72,13.9779361,-14.562614
3991,Arachide,800,2.0,5,53,49,12.783333,-11.666667
3992,Arachide,5000,7.0,20,57,50,14.015789,-15.760206
3992,Mais,500,1.0,20,57,50,14.015789,-15.760206
3992,Mil,2000,3.0,20,57,50,14.015789,-15.760206
3994,Arachide,300,1.0,13,60,40,14.418073,-16.695753
3994,Mil,600,2.0,13,60,40,14.418073,-16.695753
3996,Arachide,250,0.25,10,51,14,13.995527,-15.719152
3996,Mais,375,0.75,10,51,14,13.995527,-15.719152
3996,Riz,175,0.25,10,51,14,13.995527,-15.719152
3998,Arachide,3500,8.0,17,61,48,14.819376,-16.445772
3998,Mais,2000,3.0,17,61,48,14.819376,-16.445772
3998,Mil,3000,6.0,17,61,48,14.819376,-16.445772
3999,Arachide,700,1.018181801,6,51,42,14.497401,-14.452362
3999,Mais,230,0.766666651,6,51,42,14.497401,-14.452362
3999,Mil,400,0.75,6,51,42,14.497401,-14.452362
4000,Mais,150,0.567399979,18,49,60,15.3688083,-13.1365521
4000,Mil,450,1.088799953,18,49,60,15.3688083,-13.1365521
4000,Sorgho,600,1.731699944,18,49,60,15.3688083,-13.1365521
4002,Arachide,800,2.0,7,37,48,14.066667,-15.1
4002,Mil,500,3.0,7,37,48,14.066667,-15.1
4002,Sorgho,600,3.0,7,37,48,14.066667,-15.1
4003,Gombo,1125,1.5,11,36,90,16.527538,-15.171287
4003,Riz,3920,0.899999976,11,36,90,16.527538,-15.171287
4004,Mais,120,1.5,6,61,5,12.6594431,-16.2617759
4004,Niebe,50,1.0,6,61,5,12.6594431,-16.2617759
4004,Riz,900,2.0,6,61,5,12.6594431,-16.2617759
4006,Arachide,300,2.0,8,50,54,14.7860646,-16.9357918
4006,Mil,500,3.0,8,50,54,14.7860646,-16.9357918
4006,Niebe,50,1.0,8,50,54,14.7860646,-16.9357918
4008,Mil,300,0.720000029,7,28,6,15.3688083,-13.1365521
4009,Arachide,150,0.5,3,68,56,14.6804249,-17.4422373
4009,Mais,90,0.5,3,68,56,14.6804249,-17.4422373
4009,Niebe,30,0.5,3,68,56,14.6804249,-17.4422373
4010,Arachide,925,1.75,13,66,12,34.068921,-118.4451811
4010,Mais,1100,2.0,13,66,12,34.068921,-118.4451811
4010,Mil,550,1.5,13,66,12,34.068921,-118.4451811
4012,Arachide,600,2.0,10,45,40,14.95,-16.066667
4012,Mil,650,2.0,10,45,40,14.95,-16.066667
4013,Riz,1750,2.0,10,80,48,12.5683796,-16.1219048
4014,Riz,150,0.300000012,6,45,35,12.8967418,-16.3478507
4015,Arachide,1500,2.0,9,75,50,13.68042,-16.50128
4015,Mais,100,2.0,9,75,50,13.68042,-16.50128
4015,Mil,800,2.5,9,75,50,13.68042,-16.50128
4016,Arachide,500,1.25,5,43,42,16.444578,-14.351195
4016,Mais,600,1.25,5,43,42,16.444578,-14.351195
4016,Mil,500,0.75,5,43,42,16.444578,-14.351195
4019,Arachide,200,2.0,5,47,60,15.82137,-16.181021
4019,Mil,700,2.0,5,47,60,15.82137,-16.181021
4020,Arachide,100,1.5,8,40,36,15.010633,-16.81723
4021,Arachide,450,1.0,7,35,56,14.113753,-15.640552
4021,Mais,150,1.0,7,35,56,14.113753,-15.640552
4021,Mil,150,1.0,7,35,56,14.113753,-15.640552
4022,Manioc,10500,3.0,11,53,32,15.7670613,-13.4771899
4023,Riz,450,0.400000006,9,53,56,12.9161429,-16.4361702
4025,Arachide,4500,13.0,10,52,72,15.013215,-16.961071
4025,Niebe,500,10.0,10,52,72,15.013215,-16.961071
4026,Riz,350,2.0,6,39,40,12.993248,-15.710105
4027,Arachide,250,1.0,6,40,48,14.5349378,-16.5371315
4027,Mil,700,2.0,6,40,48,14.5349378,-16.5371315
4028,Arachide,5000,5.0,6,62,45,38.1923549,-85.64639559999999
4028,Mil,1400,7.0,6,62,45,38.1923549,-85.64639559999999
4029,Arachide,50,1.0,8,49,4,14.132573,-15.976737
4029,Mil,384,1.0,8,49,4,14.132573,-15.976737
4030,Arachide,750,1.0,5,75,77,14.916667,-12.516667
4030,Mais,250,0.5,5,75,77,14.916667,-12.516667
4030,Sorgho,3000,3.0,5,75,77,14.916667,-12.516667
4031,Arachide,600,1.0,10,60,30,15.980688,-16.463694
4031,Mil,400,3.0,10,60,30,15.980688,-16.463694
4031,Niebe,120,2.0,10,60,30,15.980688,-16.463694
4032,Riz,600,0.25,6,54,56,12.568263,-16.172958
4033,Arachide,950,2.5,7,60,6,24.7135517,46.6752957
4033,Mil,800,2.5,7,60,6,24.7135517,46.6752957
4034,Mil,1000,3.5,8,65,56,15.4002994,-15.1536731
4034,Niebe,700,2.0,8,65,56,15.4002994,-15.1536731
4035,Arachide,700,3.0,7,51,63,38.8985658,-77.04428419999999
4035,Mil,400,2.0,7,51,63,38.8985658,-77.04428419999999
4035,Niebe,35,1.0,7,51,63,38.8985658,-77.04428419999999
4036,Arachide,400,2.0,8,75,20,45.478367,-73.5825911
4037,Arachide,4000,8.0,14,50,49,15.020096,-16.282324
4037,Mais,150,1.0,14,50,49,15.020096,-16.282324
4037,Mil,700,3.0,14,50,49,15.020096,-16.282324
4038,Arachide,3000,12.0,10,55,62,14.217813,-15.883542
4038,Mil,1400,7.0,10,55,62,14.217813,-15.883542
4038,Riz,500,2.0,10,55,62,14.217813,-15.883542
4039,Arachide,365,0.5,13,50,35,14.760996,-17.393216
4039,Mais,475,0.75,13,50,35,14.760996,-17.393216
4039,Mil,189,0.25,13,50,35,14.760996,-17.393216
4040,Sorgho,150,0.199399993,25,58,5,15.4820724,-12.969461
4041,Mais,100,0.180000007,10,56,8,15.4820724,-12.969461
4041,Sorgho,250,0.288399994,10,56,8,15.4820724,-12.969461
4042,Arachide,250,0.5,15,35,48,13.937936,-14.027045
4042,Mais,200,0.400000006,15,35,48,13.937936,-14.027045
4042,Mil,200,0.5,15,35,48,13.937936,-14.027045
4042,Sorgho,150,0.25,15,35,48,13.937936,-14.027045
4044,Arachide,100,0.125,7,60,56,14.453152,-16.723871
4044,Mil,250,0.372000009,7,60,56,14.453152,-16.723871
4046,Mil,200,1.0,5,80,6,41.5661821,-87.5363015
4046,Niebe,100,1.0,5,80,6,41.5661821,-87.5363015
4047,Arachide,2500,4.0,18,65,48,15.6,-16.066667
4047,Mais,700,1.0,18,65,48,15.6,-16.066667
4047,Mil,990,2.0,18,65,48,15.6,-16.066667
4048,Niebe,30,0.5,6,52,42,15.866667,-16.433333
4050,Arachide,8000,8.0,19,38,50,14.8316297,-17.2449741
4050,Coton,500,1.0,19,38,50,14.8316297,-17.2449741
4050,Mais,200,1.0,19,38,50,14.8316297,-17.2449741
4050,Mil,3000,6.0,19,38,50,14.8316297,-17.2449741
4050,Sorgho,4500,7.0,19,38,50,14.8316297,-17.2449741
4050,Sesame,400,3.0,19,38,50,14.8316297,-17.2449741
4051,Arachide,600,2.5,6,25,48,13.686106,-15.572626
4051,Mil,1600,3.0,6,25,48,13.686106,-15.572626
4052,Riz,800,1.0,8,70,28,12.571675,-16.104181
4053,Riz,4400,0.600000024,5,55,54,14.7204147,-17.4672218
4054,Arachide,500,0.600000024,7,59,35,12.783333,-11.666667
4054,Mais,650,0.600000024,7,59,35,12.783333,-11.666667
4055,Menthe,750,0.449999988,7,59,56,14.79959,-17.183611
4056,Arachide,1200,2.0,15,63,75,14.155166,-16.037436
4056,Mais,100,0.5,15,63,75,14.155166,-16.037436
