,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
7994,450,1.5,5,57,4,12.945,-15.9014,0,0,0,0,1,0,0,0,0,0
6152,500,2.0,6,80,42,14.7747141,-17.267343,0,0,0,0,0,1,0,0,0,0
526,400,1.0,7,56,49,12.568263,-16.172958,0,0,0,0,0,0,0,1,0,0
2176,1100,2.0,20,40,50,14.176162,-15.35799,0,0,1,0,0,0,0,0,0,0
1229,1000,1.600000024,11,55,49,14.7614374,-17.3988131,0,0,0,0,1,0,0,0,0,0
5313,3000,5.0,19,35,56,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
6066,500,1.5,14,35,56,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
604,200,2.0,7,31,47,15.048035,-16.44187,0,0,0,0,0,1,0,0,0,0
2761,200,1.0,16,45,63,14.10683,-15.767146,0,0,0,0,0,1,0,0,0,0
1758,500,2.0,4,55,56,15.82137,-16.181021,0,0,0,0,0,1,0,0,0,0
7695,200,0.5,11,52,30,14.6704706,-17.4353571,0,0,1,0,0,0,0,0,0,0
1827,900,3.0,21,35,80,14.8023331,-16.5363109,1,0,0,0,0,0,0,0,0,0
4763,500,1.5,10,65,50,14.566667,-16.1,0,0,0,0,1,0,0,0,0,0
7161,1000,1.0,6,39,72,14.7232818,-17.4787136,1,0,0,0,0,0,0,0,0,0
7709,50,0.25,8,63,48,14.8188776,-16.8650395,0,0,0,0,0,1,0,0,0,0
5129,668,0.600000024,16,63,56,14.760996,-17.393216,0,0,1,0,0,0,0,0,0,0
6656,100,0.129999995,14,86,48,14.9493018,-16.8077852,0,0,0,0,0,1,0,0,0,0
2339,300,2.0,20,46,80,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
7851,1000,4.0,14,52,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
2416,200,0.5,21,45,45,13.3315419,-13.8245243,1,0,0,0,0,0,0,0,0,0
1381,900,1.0,4,42,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
5159,400,3.0,11,54,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
1463,350,2.0,7,41,50,40.40926169999999,49.8670924,0,0,0,0,1,0,0,0,0,0
749,350,0.419699997,10,53,70,40.7794366,-73.963244,0,0,0,0,1,0,0,0,0,0
5978,400,3.0,7,51,54,14.747334,-17.5075953,0,0,0,0,1,0,0,0,0,0
2841,2000,5.0,8,32,48,14.6821999,-17.450951,0,0,0,0,0,0,0,0,0,1
8069,1000,5.0,9,65,35,14.7184079,-17.4719161,0,0,0,0,1,0,0,0,0,0
7147,900,1.0,6,75,7,-8.650979,116.3249438,0,0,0,0,1,0,0,0,0,0
7072,750,1.0,13,29,25,12.589336,-12.856031,0,0,1,0,0,0,0,0,0,0
3209,150,1.0,7,50,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
5752,1610,5.0,29,57,48,14.8188776,-16.8650395,0,0,0,0,1,0,0,0,0,0
6208,1200,1.0,6,40,42,13.233333,-13.7,0,0,0,0,0,0,0,0,0,1
7174,4800,1.0,11,68,15,16.2248747,-15.6881788,0,0,0,0,0,0,0,1,0,0
4594,400,3.0,7,50,40,32.902459,101.706655,1,0,0,0,0,0,0,0,0,0
3915,500,0.5,2,43,49,12.9069027,-14.9466842,1,0,0,0,0,0,0,0,0,0
7716,140,1.0,11,63,48,13.68042,-16.50128,0,0,0,0,0,0,0,0,0,1
5656,600,2.0,7,35,70,13.9995,-15.7337,1,0,0,0,0,0,0,0,0,0
2086,300,1.0,10,46,49,14.105202,-15.5415755,1,0,0,0,0,0,0,0,0,0
1915,980,2.0,17,49,49,13.7614,-15.9083,0,0,0,0,1,0,0,0,0,0
5988,100,1.0,7,60,48,15.0379112,-16.2536853,0,0,0,0,0,1,0,0,0,0
3810,50,1.0,9,66,48,13.68042,-16.50128,0,0,0,0,0,0,0,1,0,0
3372,500,2.0,42,63,40,14.7430342,-17.2450653,1,0,0,0,0,0,0,0,0,0
774,700,7.0,3,37,63,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
5305,1000,3.0,10,62,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
7488,300,3.0,13,70,32,14.742191,-16.8971677,1,0,0,0,0,0,0,0,0,0
5882,500,1.0,6,58,50,14.7497406,-17.5100452,1,0,0,0,0,0,0,0,0,0
8074,1500,3.0,15,70,48,14.483333,-15.5,1,0,0,0,0,0,0,0,0,0
4037,1500,8.0,22,66,54,34.0953732,-118.3731763,1,0,0,0,0,0,0,0,0,0
1695,1000,3.0,9,75,35,15.3745907,-16.5164262,0,0,0,0,1,0,0,0,0,0
1784,200,0.75,4,69,7,14.316667,-13.033333,0,0,0,0,1,0,0,0,0,0
4613,600,0.5,7,42,42,14.664357,-17.4371223,0,0,1,0,0,0,0,0,0,0
3295,250,2.0,9,61,7,38.8867076,-77.0326074,0,0,0,0,0,0,0,0,1,0
6860,5484,2.0,8,48,9,41.6127676,-71.45691459999999,1,0,0,0,0,0,0,0,0,0
2260,350,2.0,10,61,6,14.67231,-17.20784,0,0,0,0,0,0,0,0,0,1
1061,500,2.0,11,35,56,13.9802139,-14.8016887,0,0,0,0,1,0,0,0,0,0
3311,1000,2.0,15,53,56,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
5306,350,2.0,10,62,49,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
1327,1800,2.0,6,75,35,12.699425,-15.304121,1,0,0,0,0,0,0,0,0,0
3255,1000,1.5,9,50,56,14.7802142,-17.1159605,1,0,0,0,0,0,0,0,0,0
1364,2000,4.0,12,38,49,12.896587,-16.3531645,1,0,0,0,0,0,0,0,0,0
1658,3000,1.424499989,10,65,48,32.8998091,-97.0403352,0,1,0,0,0,0,0,0,0,0
965,660,2.25,17,60,15,33.6748012,-117.8752922,1,0,0,0,0,0,0,0,0,0
646,150,0.300000012,13,84,48,14.36715,-16.441645,0,0,0,0,0,1,0,0,0,0
6677,1500,2.0,9,50,56,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
303,100,1.0,6,53,35,14.968629,-16.89579,0,0,0,0,1,0,0,0,0,0
1773,1500,1.0,9,43,78,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
4649,3566,1.258350015,10,55,28,14.4370653,-17.0016412,0,0,0,0,0,0,1,0,0,0
5650,700,1.0,6,45,63,16.0084589,-16.165018,0,0,0,0,0,0,0,1,0,0
5708,1500,3.0,13,40,48,13.9779361,-14.562614,0,0,1,0,0,0,0,0,0,0
3873,350,0.5,7,50,55,12.6243991,-15.8591213,1,0,0,0,0,0,0,0,0,0
2990,4000,7.5,8,65,56,15.724629,-16.394213,1,0,0,0,0,0,0,0,0,0
7880,500,1.0,9,55,49,12.75,-15.166667,1,0,0,0,0,0,0,0,0,0
924,200,1.0,4,40,49,15.0628317,-16.1448615,0,0,0,0,1,0,0,0,0,0
3267,100,0.5,9,65,48,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
11,312,2.0,6,44,35,14.7384546,-17.4677088,1,0,0,0,0,0,0,0,0,0
6835,900,1.399999976,8,72,63,45.4847268,-73.627969,0,0,0,0,1,0,0,0,0,0
3397,294,0.200000003,5,47,56,12.496346,-16.340719,0,0,0,0,0,0,0,1,0,0
7837,500,1.25,11,46,42,14.85,-16.3667,0,0,0,0,1,0,0,0,0,0
55,80,1.0,8,60,9,14.423295,-16.2136689,0,0,0,0,0,1,0,0,0,0
7384,150,1.0,14,50,49,15.020096,-16.282324,0,0,1,0,0,0,0,0,0,0
6190,300,0.5,4,60,28,48.4231485,-123.366676,0,0,0,0,0,0,0,0,0,1
4677,2,0.005,8,43,12,12.589336,-12.856031,0,0,1,0,0,0,0,0,0,0
3190,400,3.0,10,53,40,16.061951,-16.454944,1,0,0,0,0,0,0,0,0,0
2252,25,0.200000003,24,85,50,12.583333,-15.966667,0,0,0,0,1,0,0,0,0,0
4413,200,2.0,17,42,70,0.0265717,18.2970692,0,0,0,0,0,0,0,0,0,1
4586,1800,7.0,6,69,62,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
5141,500,2.0,12,50,63,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
7472,900,4.0,10,61,63,15.724629,-16.394213,1,0,0,0,0,0,0,0,0,0
5653,2600,3.0,4,57,7,14.7145281,-17.2723371,1,0,0,0,0,0,0,0,0,0
3085,140,0.829999983,4,49,48,39.6952629,3.0175712,0,0,0,0,0,0,0,1,0,0
6818,1200,1.5,18,40,63,13.690613,-15.830055,0,0,0,0,1,0,0,0,0,0
1043,650,1.0,6,80,48,14.776901,-16.2051484,0,0,0,0,0,1,0,0,0,0
4162,500,2.0,9,30,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
332,40,0.280000001,9,49,25,28.3771857,-81.57074,0,0,0,0,0,1,0,0,0,0
8168,750,0.713199973,6,48,50,12.3505299,-16.716631,0,0,0,0,0,0,0,1,0,0
6701,80,0.66140002,8,51,56,15.3688083,-13.1365521,1,0,0,0,0,0,0,0,0,0
5932,100,0.25,8,68,42,12.8967418,-16.3478507,0,0,0,0,0,0,0,1,0,0
3364,1000,0.5,18,55,48,38.8928441,-77.0403808,0,0,0,0,0,0,0,1,0,0
1367,900,4.0,12,38,49,12.896587,-16.3531645,0,0,0,0,1,0,0,0,0,0
7100,750,5.0,10,50,56,40.7794366,-73.963244,0,0,0,0,0,1,0,0,0,0
4983,250,0.5,5,40,42,14.2,-13.3,0,0,1,0,0,0,0,0,0,0
5558,1000,3.0,6,57,48,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
7498,400,1.0,10,52,40,40.7379656,-73.9760519,0,0,0,0,0,0,0,0,0,1
7970,2,0.0025,5,70,9,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
1672,300,0.5,11,37,56,14.7361419,-16.4435885,1,0,0,0,0,0,0,0,0,0
8226,1200,8.0,7,61,62,14.217813,-15.883542,0,0,0,0,1,0,0,0,0,0
925,782,1.0,5,54,42,12.471154,-16.372509,0,0,0,0,0,0,0,1,0,0
3721,1000,3.0,16,70,56,13.815518,-14.991533,0,0,0,0,1,0,0,0,0,0
1379,5050,10.5,13,65,48,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
3487,650,1.25,6,45,84,12.887103,-14.917382,1,0,0,0,0,0,0,0,0,0
6243,400,1.0,9,37,48,14.7538535,-17.4536763,0,0,0,0,1,0,0,0,0,0
929,100,0.349999994,7,50,30,38.9054458,-77.04954719999999,0,0,1,0,0,0,0,0,0,0
5403,400,1.0,8,51,5,12.5892062,-16.2627264,0,0,1,0,0,0,0,0,0,0
2566,200,2.0,7,25,50,14.212756,-15.111585,0,0,1,0,0,0,0,0,0,0
5487,400,2.0,19,56,49,14.6054707,-17.1510315,1,0,0,0,0,0,0,0,0,0
1861,260,1.0,15,52,56,33.9517376,-84.24043069999999,0,0,0,0,0,1,0,0,0,0
7781,550,4.0,19,76,28,14.122354,-13.82566,1,0,0,0,0,0,0,0,0,0
314,600,1.0,6,57,70,14.128458,-15.7439194,0,0,0,0,1,0,0,0,0,0
5453,900,1.0,23,68,35,13.1440754,-14.1059408,0,0,0,0,0,0,0,0,0,1
1457,4000,4.0,15,61,56,13.7712901,-15.5868611,0,0,1,0,0,0,0,0,0,0
5852,600,1.0,9,80,48,14.691,-17.4543767,0,0,0,0,1,0,0,0,0,0
5278,300,5.0,48,50,48,14.7644427,-16.7292109,0,0,0,0,1,0,0,0,0,0
798,300,1.0,9,43,49,14.993048,-17.005227,0,0,1,0,0,0,0,0,0,0
1270,200,0.75999999,10,55,36,15.330343,-15.515643,1,0,0,0,0,0,0,0,0,0
4330,100,1.0,7,60,50,14.36715,-16.441645,0,0,1,0,0,0,0,0,0,0
3609,300,2.0,6,81,77,14.908855,-15.771968,0,0,0,0,0,0,0,0,1,0
2708,900,4.5,8,43,84,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
7727,4000,5.0,18,70,50,13.894185,-15.407753,0,0,1,0,0,0,0,0,0,0
3779,2500,12.0,7,75,7,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
4745,1,0.006,14,52,36,14.8038531,-15.9053689,0,1,0,0,0,0,0,0,0,0
4027,300,0.898299992,17,40,65,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,0,1
1179,500,1.0,6,50,42,14.316667,-13.033333,0,0,0,0,1,0,0,0,0,0
3278,920,1.200000048,6,40,14,13.183333,-14.233333,1,0,0,0,0,0,0,0,0,0
249,3500,1.0,6,60,35,14.4370653,-17.0016412,0,0,0,0,0,0,1,0,0,0
1421,150,1.0,12,45,49,14.633333,-17.133333,0,0,0,0,0,0,0,0,0,1
545,700,3.0,5,75,26,16.0282465,-16.4832893,0,0,0,0,0,0,0,0,0,1
154,900,2.0,10,66,42,14.303292,-14.898275,1,0,0,0,0,0,0,0,0,0
7196,1050,0.5,7,43,28,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
4094,1375,1.0,10,62,86,14.1367815,-12.6216211,0,0,1,0,0,0,0,0,0,0
7241,9000,3.0,21,70,70,14.133333,-15.816667,0,0,1,0,0,0,0,0,0,0
8088,10,0.400000006,5,62,35,15.866667,-16.433333,0,0,0,0,0,1,0,0,0,0
1152,2000,1.0,8,70,16,13.7725888,-13.6710059,1,0,0,0,0,0,0,0,0,0
5743,537,1.191879988,17,67,21,12.511265,-16.602337,1,0,0,0,0,0,0,0,0,0
5742,100,0.298599988,8,70,25,12.3614049,-16.7146184,0,0,1,0,0,0,0,0,0,0
7471,500,2.5,19,76,75,13.233333,-14.666667,0,0,0,0,1,0,0,0,0,0
3451,4000,8.0,3,40,50,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
3783,800,4.0,15,38,42,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
242,350,0.5,16,58,20,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
5797,400,1.0,8,64,37,14.7561322,-17.4567048,0,0,0,0,0,1,0,0,0,0
7966,480,1.0,10,66,42,12.9316814,-14.0827096,0,0,0,0,0,0,0,0,0,1
3159,200,1.0,5,42,49,15.8797334,-15.2502309,0,0,0,0,1,0,0,0,0,0
6133,3000,5.0,11,84,48,15.161233,-16.356844,1,0,0,0,0,0,0,0,0,0
7470,1500,2.0,19,76,75,13.233333,-14.666667,1,0,0,0,0,0,0,0,0,0
7347,800,2.5,9,75,50,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
4687,600,0.600000024,13,56,35,15.447002,-16.734308,0,0,0,0,1,0,0,0,0,0
7951,2500,3.0,19,40,48,14.7912692,-17.1141145,1,0,0,0,0,0,0,0,0,0
926,100,0.25,7,42,4,12.8845055,-3.1428341,0,0,1,0,0,0,0,0,0,0
7284,450,2.0,10,37,42,15.685801,-16.053413,0,0,0,0,0,1,0,0,0,0
2732,500,2.0,10,41,48,40.80368379999999,-73.953276,0,0,1,0,0,0,0,0,0,0
7864,5600,4.0,9,35,49,46.78174629999999,-71.2747424,1,0,0,0,0,0,0,0,0,0
3001,60,0.5,18,57,48,14.8188776,-16.8650395,0,0,0,0,0,1,0,0,0,0
2562,1900,4.0,12,22,48,37.22551,-80.4231382,0,0,0,0,1,0,0,0,0,0
2338,600,2.0,20,46,80,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
4188,800,4.0,9,65,84,14.896225,-15.990265,0,0,0,0,1,0,0,0,0,0
6384,1400,3.5,19,49,49,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7028,400,1.25,5,44,40,38.8985658,-77.04428419999999,0,0,0,0,0,0,0,1,0,0
2809,1500,2.0,8,48,48,14.6286613,-16.2945562,1,0,0,0,0,0,0,0,0,0
4799,250,1.0,25,70,49,14.266667,-15.75,0,0,1,0,0,0,0,0,0,0
4622,650,1.21875,6,47,49,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
6819,1000,1.5,18,40,63,13.690613,-15.830055,0,0,0,0,0,0,0,0,0,1
6769,7000,22.0,17,60,42,14.865665,-15.9068,1,0,0,0,0,0,0,0,0,0
7614,200,1.0,10,29,48,14.3337037,-15.3306814,0,0,1,0,0,0,0,0,0,0
3501,400,0.5,13,62,30,12.5376359,-16.251493,0,0,0,0,0,0,0,1,0,0
2731,480,1.0,10,41,48,40.80368379999999,-73.953276,0,1,0,0,0,0,0,0,0,0
2498,160,1.399999976,16,71,70,15.4103452,-16.0860628,1,0,0,0,0,0,0,0,0,0
2413,300,0.5,5,63,42,38.9113074,-77.0491336,0,0,0,0,0,0,0,0,0,1
2259,250,1.0,10,61,6,14.67231,-17.20784,0,0,1,0,0,0,0,0,0,0
3351,350,1.0,5,48,7,47.62191259999999,-122.3516787,1,0,0,0,0,0,0,0,0,0
6364,100,0.141414151,9,52,6,15.0680677,-12.8615504,1,0,0,0,0,0,0,0,0,0
2753,500,4.0,10,65,48,14.742191,-16.8971677,0,0,0,0,0,1,0,0,0,0
879,1500,2.0,7,39,75,13.8487435,-16.0552006,1,0,0,0,0,0,0,0,0,0
3317,1500,3.0,12,70,48,14.6734519,-17.4632496,0,0,0,0,1,0,0,0,0,0
7615,400,1.0,10,29,48,14.3337037,-15.3306814,0,0,0,0,1,0,0,0,0,0
7545,600,3.0,25,64,35,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
4719,50,1.0,11,52,40,14.093,-15.417,0,0,1,0,0,0,0,0,0,0
1006,400,1.0,8,64,8,14.6373423,-17.0879032,0,0,1,0,0,0,0,0,0,0
3563,100,0.01,9,40,56,13.948051,-15.607976,0,0,1,0,0,0,0,0,0,0
3632,100,1.0,20,42,56,13.9865,-16.0603,0,0,1,0,0,0,0,0,0,0
3817,900,2.0,13,75,15,14.517302,-16.887051,1,0,0,0,0,0,0,0,0,0
2378,870,1.5,19,71,14,13.995527,-15.719152,0,0,0,0,0,0,0,0,0,1
1625,900,2.0,4,56,60,38.9531162,-77.45653879999999,0,0,0,0,1,0,0,0,0,0
6504,600,1.0,11,70,48,12.8373481,-16.362568,1,0,0,0,0,0,0,0,0,0
3668,950,1.436800003,10,77,48,14.675627,-16.888346,0,0,0,0,1,0,0,0,0,0
358,400,2.0,21,40,36,16.5101114,-14.6500371,0,0,0,0,1,0,0,0,0,0
5371,250,4.25,32,39,54,14.718494,-16.737057,1,0,0,0,0,0,0,0,0,0
417,200,2.5,10,65,25,15.7742542,-13.4540669,0,0,0,0,0,0,0,0,0,1
7239,762,0.668030024,3,48,48,12.5510435,-16.5919031,0,0,0,0,0,0,0,1,0,0
6233,150,1.0,13,35,49,40.7794366,-73.963244,0,0,1,0,0,0,0,0,0,0
893,500,0.75,13,65,21,12.898393,-15.005666,0,0,0,0,0,0,0,0,0,1
1357,200,1.0,7,42,70,13.8909974,-16.0202031,0,0,1,0,0,0,0,0,0,0
5182,90,1.0,11,46,70,0.0265717,18.2970692,0,0,0,0,0,0,0,0,0,1
3845,200,0.5,17,57,49,12.7919928,-13.8346685,0,0,0,0,0,0,0,0,0,1
72,2500,1.0,12,55,72,12.85892,-16.501341,0,0,0,0,0,0,0,1,0,0
1170,400,3.0,11,43,48,16.202299,-15.69064,1,0,0,0,0,0,0,0,0,0
579,1200,1.0,11,45,48,14.7309898,-17.4682077,0,0,0,0,1,0,0,0,0,0
1902,600,2.0,11,70,20,14.6565611,-16.2315917,0,0,0,0,1,0,0,0,0,0
7737,200,2.0,8,60,49,14.8120373,-16.9373361,0,0,0,0,1,0,0,0,0,0
1788,860,2.0,6,37,7,28.0587031,-82.41385389999999,0,0,1,0,0,0,0,0,0,0
6413,600,1.0,8,60,42,13.740911,-16.4792789,0,0,0,0,1,0,0,0,0,0
7294,4500,2.0,14,45,63,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
3623,400,0.506500006,6,54,42,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
917,2200,4.0,19,48,40,32.902459,101.706655,0,0,0,0,1,0,0,0,0,0
886,280,0.25,7,57,50,14.6373423,-17.0879032,0,0,0,0,0,0,0,0,0,1
4765,800,2.0,7,42,52,15.0,-16.416667,0,0,0,0,1,0,0,0,0,0
2777,100,0.400000006,13,56,56,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
7439,100,2.5,15,62,24,15.4184221,-16.0728356,0,0,0,0,1,0,0,0,0,0
1504,1200,1.0,6,65,6,12.834798,-15.349888,0,0,0,0,0,0,0,1,0,0
4533,114,0.100000001,4,63,35,12.454697,-16.638454,0,0,0,0,0,0,0,1,0,0
2747,100,3.0,14,40,54,14.7860646,-16.9357918,0,0,0,0,1,0,0,0,0,0
6449,1800,3.0,17,48,56,14.105202,-15.5415755,1,0,0,0,0,0,0,0,0,0
4636,1200,3.0,5,35,48,13.9779361,-14.562614,0,0,0,0,1,0,0,0,0,0
1922,1300,3.0,25,45,70,14.6708543,-17.0673475,0,0,0,0,1,0,0,0,0,0
650,50,1.0,9,50,45,14.722741,-17.258266,0,0,1,0,0,0,0,0,0,0
3950,300,3.0,6,57,48,14.95,-16.383333,0,0,0,0,1,0,0,0,0,0
6297,720,2.0,8,66,49,14.222893,-16.8182009,0,0,0,0,0,0,0,0,0,1
6908,200,1.0,13,50,28,15.7380034,-13.3905003,0,0,0,0,0,0,0,0,0,1
3979,800,3.0,9,46,5,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
4347,150,1.5,12,60,49,30.2416954,-92.0247553,0,0,0,0,0,0,0,0,0,1
1654,800,0.5,5,33,49,12.8252941,-11.8749152,1,0,0,0,0,0,0,0,0,0
4182,300,0.5,10,59,30,14.6704706,-17.4353571,1,0,0,0,0,0,0,0,0,0
4930,100,1.0,8,51,35,14.426406,-16.40464,0,0,0,0,0,1,0,0,0,0
5532,200,4.0,15,52,48,14.908855,-15.771968,0,0,0,0,0,1,0,0,0,0
5104,50,0.5,20,66,63,14.8038531,-15.9053689,0,0,0,0,0,1,0,0,0,0
6771,1200,3.0,17,60,42,14.865665,-15.9068,0,0,0,0,1,0,0,0,0,0
3290,720,1.0,21,42,49,14.1652083,-16.0757749,0,0,1,0,0,0,0,0,0,0
7740,800,1.5,15,52,56,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
7850,700,2.0,14,52,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
8183,40,0.151700005,11,60,21,14.192155,-12.228227,0,0,1,0,0,0,0,0,0,0
869,800,2.0,12,42,4,14.566667,-16.383333,1,0,0,0,0,0,0,0,0,0
4652,17,0.5,8,82,48,40.714443,-74.006451,0,0,0,0,0,1,0,0,0,0
706,765,0.449999988,9,30,35,32.7940463,34.989571,0,0,0,0,1,0,0,0,0,0
4449,1500,3.0,23,70,45,12.827966,-14.248541,0,0,1,0,0,0,0,0,0,0
5518,650,2.0,4,75,35,14.19283,-16.1942999,1,0,0,0,0,0,0,0,0,0
2543,10000,5.0,45,45,40,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
8289,2500,1.0,5,44,52,15.6126361,-13.2300874,1,0,0,0,0,0,0,0,0,0
1671,70,1.0,8,35,70,14.7499152,-17.3881991,0,0,0,0,0,1,0,0,0,0
6511,400,2.0,8,42,40,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
6739,100,1.0,9,63,52,15.0,-16.416667,0,0,1,0,0,0,0,0,0,0
4416,470,2.0,4,30,42,14.7306578,-17.4938651,1,0,0,0,0,0,0,0,0,0
5343,15000,15.0,18,32,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
4928,150,3.0,8,51,35,14.426406,-16.40464,1,0,0,0,0,0,0,0,0,0
4298,400,0.5,8,81,42,40.8075355,-73.9625727,1,0,0,0,0,0,0,0,0,0
4000,495,1.5,9,42,42,13.943329,-16.014255,0,0,0,0,0,1,0,0,0,0
4373,70,1.5,8,70,54,14.8072868,-16.925531,0,0,0,0,0,1,0,0,0,0
2069,120,1.0,7,44,48,15.17734,-16.304724,0,0,0,0,0,1,0,0,0,0
2692,100,1.0,12,50,70,15.922639,-16.3964218,1,0,0,0,0,0,0,0,0,0
1983,1500,2.5,19,52,70,14.7152558,-17.4666971,0,0,0,0,1,0,0,0,0,0
6733,1500,2.0,3,43,6,12.945,-15.9014,0,0,0,0,0,0,0,1,0,0
6430,100,1.0,8,62,45,12.7919928,-13.8346685,0,0,0,0,0,0,0,0,1,0
6298,1000,0.209999993,4,78,49,14.8415592,-12.4022404,0,0,1,0,0,0,0,0,0,0
5164,1500,3.0,6,29,40,14.2431709,-15.3965581,0,0,0,0,1,0,0,0,0,0
2872,159,1.0,6,53,48,15.013215,-16.961071,0,0,0,0,0,1,0,0,0,0
267,500,3.0,12,70,26,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
5057,2100,3.0,22,60,35,12.995899,-15.161333,0,0,1,0,0,0,0,0,0,0
3699,950,1.0,8,41,35,14.383333,-16.75,0,0,0,0,0,0,0,0,0,1
1781,1200,0.5,5,46,63,16.5165,-15.1425,0,0,0,0,0,0,0,1,0,0
7192,300,0.5,8,42,70,47.9048323,-2.1224238,0,0,0,0,1,0,0,0,0,0
2445,350,2.200000048,7,83,25,15.0923732,-16.6357618,0,0,0,0,1,0,0,0,0,0
3681,300,2.0,14,65,75,13.7614,-15.9083,0,0,0,0,1,0,0,0,0,0
6637,800,1.0,9,52,36,12.401911,-16.403189,0,0,0,0,0,0,0,1,0,0
142,400,1.0,9,55,54,15.181099,-16.5716,0,0,0,0,1,0,0,0,0,0
3813,100,3.0,7,65,38,15.013215,-16.961071,0,0,0,0,0,1,0,0,0,0
1214,11,0.0125,15,81,48,12.4693092,-16.7809682,0,0,0,0,0,0,0,1,0,0
6948,7000,5.0,10,58,49,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
6838,1000,3.799999952,27,81,48,14.85,-16.3667,0,0,0,0,1,0,0,0,0,0
7835,250,0.5,10,50,35,14.131901,-16.3985753,0,0,0,0,1,0,0,0,0,0
5854,1300,1.0,6,50,49,12.51317,-11.57785,0,0,1,0,0,0,0,0,0,0
4480,600,1.415899992,13,58,55,13.7870492,-16.4779739,0,0,1,0,0,0,0,0,0,0
5272,150,1.5,18,51,96,14.819376,-16.445772,0,0,1,0,0,0,0,0,0,0
2156,600,2.0,14,57,54,15.181099,-16.5716,1,0,0,0,0,0,0,0,0,0
3822,300,0.25,12,53,30,13.1437357,-16.577559,0,0,0,0,0,0,0,1,0,0
6729,800,1.163636327,4,30,49,14.7306578,-17.4938651,1,0,0,0,0,0,0,0,0,0
6452,600,1.0,3,60,8,13.9333,-15.4,0,0,0,0,1,0,0,0,0,0
1813,1000,2.0,10,60,75,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
1593,800,4.0,8,60,35,15.012194,-16.592772,0,0,0,0,1,0,0,0,0,0
5818,60,0.25,8,63,30,12.601,-16.077164,0,1,0,0,0,0,0,0,0,0
8129,150,0.140000001,7,71,56,12.879056,-16.2838,0,0,0,0,0,0,0,1,0,0
6809,2000,1.0,20,38,56,13.1440754,-14.1059408,0,0,0,0,0,0,1,0,0,0
2929,1500,3.0,15,50,56,16.029159,-16.5038288,0,0,0,0,1,0,0,0,0,0
6046,350,1.5,8,42,60,15.3688083,-13.1365521,0,0,0,0,0,0,0,0,0,1
6,7000,11.0,27,40,56,15.48839,-15.944754,1,0,0,0,0,0,0,0,0,0
2087,500,1.0,10,46,49,14.105202,-15.5415755,0,0,1,0,0,0,0,0,0,0
170,150,0.300000012,5,69,49,12.9161429,-16.4361702,0,0,0,0,0,0,0,1,0,0
