,id_men,culture_label,production_kg,superficie,villages,taille_menage,age,nbre_heure_travail,lat,lng
6201,2665,Arachide,400,2.0,Hamdallaye lomene,20,47,48.0,13.5568193,2.4066961
6202,2665,Mil,400,1.0,Hamdallaye lomene,20,47,48.0,13.5568193,2.4066961
6203,2666,Sorgho,150,0.5,Diass,11,37,30.0,14.6373423,-17.0879032
6204,2667,Arachide,200,1.0,Ndarrap,5,47,30.0,14.7902349,-17.2429976
6205,2667,Mil,800,1.5,Ndarrap,5,47,30.0,14.7902349,-17.2429976
6206,2667,Niebe,35,0.5,Ndarrap,5,47,30.0,14.7902349,-17.2429976
6207,2668,Arachide,100,3.0,Mbardiack,8,55,54.0,14.7860646,-16.9357918
6208,2668,Mil,1200,2.0,Mbardiack,8,55,54.0,14.7860646,-16.9357918
6209,2669,Niebe,0,0.899999976,Rao peulh H1 Rao,10,71,20.0,15.922639,-16.3964218
6210,2670,Arachide,560,2.019999981,Temento Samba,14,56,21.0,12.7919928,-13.8346685
6211,2670,Mais,400,0.870000005,Temento Samba,14,56,21.0,12.7919928,-13.8346685
6212,2670,Sorgho,3200,3.519999981,Temento Samba,14,56,21.0,12.7919928,-13.8346685
6213,2671,Arachide,600,2.0,SAME goumak,12,78,43.69523604688676,13.8909974,-16.0202031
6214,2671,Mais,800,2.0,SAME goumak,12,78,43.69523604688676,13.8909974,-16.0202031
6215,2671,Mil,900,3.0,SAME goumak,12,78,43.69523604688676,13.8909974,-16.0202031
6216,2672,Arachide,200,0.5,Ndoffane,19,40,70.0,13.919217,-15.9259271
6217,2672,Mil,2000,2.0,Ndoffane,19,40,70.0,13.919217,-15.9259271
6218,2672,Niebe,90,0.5,Ndoffane,19,40,70.0,13.919217,-15.9259271
6219,2672,Sorgho,100,0.5,Ndoffane,19,40,70.0,13.919217,-15.9259271
6220,2673,Mais,2005,1.5,Francounda,6,63,50.0,14.497401,-14.452362
6221,2673,Riz,600,0.5,Francounda,6,63,50.0,14.497401,-14.452362
6226,2675,Arachide,3000,5.0,Sagnaneme,10,40,56.0,14.270251,-15.9406128
6227,2675,Mais,1000,3.0,Sagnaneme,10,40,56.0,14.270251,-15.9406128
6228,2675,Mil,2000,4.0,Sagnaneme,10,40,56.0,14.270251,-15.9406128
6229,2675,Pasteque,10000,2.0,Sagnaneme,10,40,56.0,14.270251,-15.9406128
6230,2676,Mil,500,2.0,Dangalma,14,52,56.0,14.7252639,-16.5672462
6231,2676,Niebe,150,0.5,Dangalma,14,52,56.0,14.7252639,-16.5672462
6232,2677,Arachide,3000,7.0,Darou cisse,5,56,54.0,13.886193,-16.231048
6233,2677,Mil,4000,4.0,Darou cisse,5,56,54.0,13.886193,-16.231048
6234,2677,Niebe,4000,5.0,Darou cisse,5,56,54.0,13.886193,-16.231048
6235,2678,Arachide,1000,3.0,Temento goundo,12,40,56.0,12.7919928,-13.8346685
6236,2678,Mais,300,2.0,Temento goundo,12,40,56.0,12.7919928,-13.8346685
6237,2678,Riz,100,0.5,Temento goundo,12,40,56.0,12.7919928,-13.8346685
6238,2678,Sorgho,250,1.0,Temento goundo,12,40,56.0,12.7919928,-13.8346685
6248,2682,Arachide,50,1.0,Mbeye,2,35,56.0,14.8264176,-17.2110507
6249,2682,Mil,0,1.0,Mbeye,2,35,56.0,14.8264176,-17.2110507
6250,2682,Niebe,0,1.0,Mbeye,2,35,56.0,14.8264176,-17.2110507
6251,2683,Mais,2,0.0025,Agnack grand,12,60,5.0,12.571675,-16.104181
6252,2683,Mil,1,0.002,Agnack grand,12,60,5.0,12.571675,-16.104181
6253,2683,Riz,2,0.0025,Agnack grand,12,60,5.0,12.571675,-16.104181
6258,2685,Arachide,600,1.289499998,Ainnoumane,8,80,43.69523604688676,15.077949,-16.3483069
6259,2685,Mais,60,0.287,Ainnoumane,8,80,43.69523604688676,15.077949,-16.3483069
6260,2685,Riz,65,0.136700004,Ainnoumane,8,80,43.69523604688676,15.077949,-16.3483069
6261,2685,Sorgho,140,0.333299994,Ainnoumane,8,80,43.69523604688676,15.077949,-16.3483069
6262,2686,Arachide,2000,2.0,NGuer,7,51,42.0,14.133333,-15.816667
6263,2686,Mais,800,1.0,NGuer,7,51,42.0,14.133333,-15.816667
6264,2686,Mil,350,2.0,NGuer,7,51,42.0,14.133333,-15.816667
6265,2687,Mil,1800,2.0,Nguedj,12,80,24.0,14.01991,-16.766485
6266,2688,Niebe,200,0.5,Sinthiou Garba,5,44,14.0,15.5105914,-13.2606265
6267,2689,Arachide,450,2.0,Drame,8,35,9.0,13.795803,-16.168142
6268,2690,Riz,500,3.400000095,Kahinda,6,59,46.0,12.488625,-16.529349
6269,2691,Mil,200,1.0,Ndioum  Nguainth,4,92,43.69523604688676,16.5101114,-14.6500371
6270,2692,Riz,1800,1.5,Koundioundou,13,46,35.0,14.7547111,-17.4736087
6271,2692,Sesame,120,0.5,Koundioundou,13,46,35.0,14.7547111,-17.4736087
6272,2693,Mais,250,0.5,Gaye paradji,5,40,42.0,14.2,-13.3
6273,2694,Arachide,135,0.157399997,Velingara woulou,15,46,56.0,13.1440754,-14.1059408
6274,2694,Mais,215,0.520900011,Velingara woulou,15,46,56.0,13.1440754,-14.1059408
6276,2696,Arachide,1500,3.0,Nguelou disse,5,46,43.69523604688676,13.8522276,-15.876004
6277,2696,Mil,500,3.0,Nguelou disse,5,46,43.69523604688676,13.8522276,-15.876004
6278,2696,Niebe,150,3.0,Nguelou disse,5,46,43.69523604688676,13.8522276,-15.876004
6279,2697,Arachide,1150,5.0,Hamdallaye,16,51,56.0,14.192155,-12.228227
6280,2697,Mil,600,0.987200022,Hamdallaye,16,51,56.0,14.192155,-12.228227
6281,2697,Sorgho,500,0.218099996,Hamdallaye,16,51,56.0,14.192155,-12.228227
6282,2698,Arachide,2000,2.0,Karcia,8,54,65.0,12.8997479,-14.9359544
6283,2698,Niebe,50,1.0,Karcia,8,54,65.0,12.8997479,-14.9359544
6284,2698,Pasteque,1000,1.0,Karcia,8,54,65.0,12.8997479,-14.9359544
6285,2698,Riz,300,2.0,Karcia,8,54,65.0,12.8997479,-14.9359544
6286,2699,Arachide,300,1.0,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6287,2699,Gombo,400,1.0,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6288,2699,Mais,800,2.0,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6289,2699,Mil,500,1.5,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6290,2699,Niebe,20,0.5,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6291,2699,Riz,200,1.0,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6292,2699,Sorgho,150,1.0,Gaina Mbar,7,49,52.0,14.697239,-15.646563
6293,2700,Arachide,1000,2.0,Mbapp,10,50,75.0,14.483333,-15.5
6294,2700,Mil,1000,1.5,Mbapp,10,50,75.0,14.483333,-15.5
6295,2701,Arachide,400,1.0,Niahene,6,47,38.0,14.0237471,-15.1873049
6296,2701,Mais,130,1.0,Niahene,6,47,38.0,14.0237471,-15.1873049
6297,2701,Mil,200,1.0,Niahene,6,47,38.0,14.0237471,-15.1873049
6299,2703,Riz,400,1.299999952,Carounate,4,85,43.69523604688676,12.471481,-16.522962
6300,2704,Mais,600,1.274299979,Sinthiou Dieka,16,68,55.0,15.3688083,-13.1365521
6301,2704,Sorgho,650,1.274299979,Sinthiou Dieka,16,68,55.0,15.3688083,-13.1365521
6302,2705,Arachide,950,1.0,Touba,6,36,49.0,14.8665572,-15.8994956
6303,2705,Mais,1500,2.0,Touba,6,36,49.0,14.8665572,-15.8994956
6304,2705,Mil,800,1.0,Touba,6,36,49.0,14.8665572,-15.8994956
6305,2706,Pasteque,1701,0.600000024,Ndande,18,62,20.0,15.2768199,-16.5260001
6306,2707,Arachide,1800,2.741600037,Koussanar Escale,10,36,42.0,13.8641247,-14.0790415
6308,2709,Arachide,2200,5.5,Ndiayene Sapeinda,17,62,42.0,14.819376,-16.445772
6309,2709,Mil,400,1.0,Ndiayene Sapeinda,17,62,42.0,14.819376,-16.445772
6310,2709,Niebe,500,0.5,Ndiayene Sapeinda,17,62,42.0,14.819376,-16.445772
6311,2710,Arachide,200,2.0,Ngodiba,8,55,46.0,14.063682,-15.50701
6312,2710,Mil,500,2.0,Ngodiba,8,55,46.0,14.063682,-15.50701
6313,2711,Mil,50,0.5,Ndiakhate,6,72,35.0,15.58681,-16.073109
6314,2712,Arachide,700,2.0,Kaba,5,62,35.0,14.7443828,-16.6143944
6315,2713,Mais,200,0.5,PADALAL,32,41,8.0,15.343811,-12.936265
6316,2713,Sorgho,1800,2.0,PADALAL,32,41,8.0,15.343811,-12.936265
6317,2714,Arachide,1300,5.0,Colobane,9,58,35.0,14.6734519,-17.4632496
6318,2714,Mil,850,3.0,Colobane,9,58,35.0,14.6734519,-17.4632496
6319,2715,Mil,100,0.300000012,Guereo,15,60,40.0,14.5243797,-17.0938097
6326,2718,Riz,250,0.25,Agniack,28,82,43.69523604688676,12.571675,-16.104181
6327,2719,Arachide,200,1.0,Ndoffane,12,50,63.0,13.919217,-15.9259271
6328,2719,Mil,900,2.0,Ndoffane,12,50,63.0,13.919217,-15.9259271
6329,2719,Niebe,60,1.0,Ndoffane,12,50,63.0,13.919217,-15.9259271
6330,2719,Riz,30,0.400000006,Ndoffane,12,50,63.0,13.919217,-15.9259271
6331,2719,Sorgho,80,0.5,Ndoffane,12,50,63.0,13.919217,-15.9259271
6332,2720,Mais,1020,2.527299881,Sinthiang Diouma,15,31,45.0,14.774882,-16.949684
6333,2720,Sorgho,500,2.527299881,Sinthiang Diouma,15,31,45.0,14.774882,-16.949684
6334,2721,Arachide,1400,3.0,KASSAS,10,61,70.0,13.887958,-15.67593
6335,2721,Mil,700,1.0,KASSAS,10,61,70.0,13.887958,-15.67593
6336,2722,Sorgho,0,0.230000004,Ouro sidy,16,70,43.69523604688676,15.416667,-13.183333
6337,2723,Arachide,0,1.5,Gawane,14,50,30.0,14.85,-16.3667
6338,2723,Mil,690,1.5,Gawane,14,50,30.0,14.85,-16.3667
6339,2723,Niebe,126,0.699999988,Gawane,14,50,30.0,14.85,-16.3667
6340,2724,Niebe,18,0.300000012,Kiniabour 2,19,80,43.69523604688676,14.5714767,-17.0559502
6341,2725,Arachide,1000,4.0,Wandee,10,80,2.0,35.6810625,-105.9469694
6342,2725,Mil,600,2.0,Wandee,10,80,2.0,35.6810625,-105.9469694
6343,2725,Pasteque,2834,1.0,Wandee,10,80,2.0,35.6810625,-105.9469694
6344,2725,Sorgho,150,1.0,Wandee,10,80,2.0,35.6810625,-105.9469694
6345,2726,Arachide,1000,2.0,Keur mady yacine,15,46,56.0,46.78174629999999,-71.2747424
6346,2726,Mais,200,1.0,Keur mady yacine,15,46,56.0,46.78174629999999,-71.2747424
6347,2726,Mil,800,1.0,Keur mady yacine,15,46,56.0,46.78174629999999,-71.2747424
6348,2727,Arachide,600,6.0,Ngodiba,5,64,42.0,14.063682,-15.50701
6349,2727,Mil,500,2.0,Ngodiba,5,64,42.0,14.063682,-15.50701
6350,2728,Arachide,1500,3.0,Athiou thiambene,6,58,43.69523604688676,15.6016569,-13.3176868
6351,2728,Mil,1500,2.0,Athiou thiambene,6,58,43.69523604688676,15.6016569,-13.3176868
6352,2729,Arachide,1200,4.0,Keur  Abdou   Mame,13,55,56.0,13.995527,-15.719152
6353,2729,Mais,50,2.0,Keur  Abdou   Mame,13,55,56.0,13.995527,-15.719152
6354,2729,Mil,300,3.0,Keur  Abdou   Mame,13,55,56.0,13.995527,-15.719152
6355,2730,Arachide,2090,2.0,Saremamadouegue,22,60,35.0,12.995899,-15.161333
6356,2730,Coton,1400,1.0,Saremamadouegue,22,60,35.0,12.995899,-15.161333
6357,2730,Mais,2100,3.0,Saremamadouegue,22,60,35.0,12.995899,-15.161333
6358,2730,Sorgho,1150,2.0,Saremamadouegue,22,60,35.0,12.995899,-15.161333
6360,2732,Mil,600,0.73150003,Guediane,12,70,28.0,14.453152,-16.723871
6361,2733,Arachide,1200,3.0,Darou ndiawene,9,35,49.0,16.0282465,-16.4832893
6362,2733,Mais,400,1.0,Darou ndiawene,9,35,49.0,16.0282465,-16.4832893
6363,2733,Mil,300,2.0,Darou ndiawene,9,35,49.0,16.0282465,-16.4832893
6364,2734,Arachide,300,1.25,Kiniabour 2,7,51,54.0,14.5714767,-17.0559502
6365,2734,Niebe,69,0.850000024,Kiniabour 2,7,51,54.0,14.5714767,-17.0559502
6366,2735,Arachide,2000,2.0,Back Back,15,65,4.0,14.7283024,-17.4373409
6367,2735,Fonio,500,0.5,Back Back,15,65,4.0,14.7283024,-17.4373409
6368,2735,Mais,1200,2.5,Back Back,15,65,4.0,14.7283024,-17.4373409
6369,2736,Arachide,1500,1.5,Diegoune,13,68,70.0,12.8373481,-16.362568
6370,2736,Riz,900,0.5,Diegoune,13,68,70.0,12.8373481,-16.362568
6371,2737,Arachide,250,1.0,Guele 2,8,44,40.0,14.85,-16.0
6372,2737,Mil,150,0.519999981,Guele 2,8,44,40.0,14.85,-16.0
6373,2737,Niebe,70,0.560000002,Guele 2,8,44,40.0,14.85,-16.0
6374,2738,Arachide,485,0.5,Sare Yira,7,19,21.0,13.1440754,-14.1059408
6375,2738,Mais,311,0.25,Sare Yira,7,19,21.0,13.1440754,-14.1059408
6376,2739,Riz,900,0.800000012,Kabiline 2,15,41,25.0,12.953219,-16.558695
6377,2740,Niebe,125,0.5,Marigot,6,38,60.0,16.4063889,-16.3055556
6378,2741,Arachide,2800,12.0,Darou   mbacke,7,43,35.0,14.8038531,-15.9053689
6379,2741,Mil,2000,8.0,Darou   mbacke,7,43,35.0,14.8038531,-15.9053689
6380,2741,Niebe,80,0.699999988,Darou   mbacke,7,43,35.0,14.8038531,-15.9053689
6385,2743,Mil,100,0.5,Siriworo,5,57,30.0,14.7498382,-17.4714214
6386,2744,Arachide,1000,3.0,Kaba,8,45,49.0,14.7443828,-16.6143944
6387,2744,Mais,150,1.0,Kaba,8,45,49.0,14.7443828,-16.6143944
6388,2744,Mil,200,1.0,Kaba,8,45,49.0,14.7443828,-16.6143944
6389,2745,Riz,1200,0.5,WORDE GODELE,5,48,25.0,15.6126361,-13.2300874
6390,2746,Niebe,75,0.300000012,Horndoldé,8,62,8.0,15.4820724,-12.969461
6391,2746,Sorgho,100,0.470499992,Horndoldé,8,62,8.0,15.4820724,-12.969461
6392,2747,Arachide,250,2.0,Madina,13,30,36.0,14.6821999,-17.450951
6393,2747,Mil,300,1.0,Madina,13,30,36.0,14.6821999,-17.450951
6394,2748,Arachide,300,1.0,Medinambayene,5,35,56.0,14.392586,-16.911368
6395,2748,Mil,250,1.0,Medinambayene,5,35,56.0,14.392586,-16.911368
6396,2749,Riz,750,0.5,Badiana,12,51,49.0,12.9161429,-16.4361702
6397,2750,Niebe,15,0.1875,Ndiorokh Ndoutane,7,41,55.0,14.497401,-14.452362
6398,2751,Coton,0,0.75,Kountada,12,41,42.0,12.9316814,-14.0827096
6399,2751,Mais,150,0.75,Kountada,12,41,42.0,12.9316814,-14.0827096
6400,2751,Mil,375,0.5,Kountada,12,41,42.0,12.9316814,-14.0827096
6401,2751,Sorgho,870,1.5,Kountada,12,41,42.0,12.9316814,-14.0827096
6402,2752,Mil,200,0.930000007,BARKATOU,15,60,6.0,15.6600225,-13.2576906
6403,2752,Sorgho,250,0.2852,BARKATOU,15,60,6.0,15.6600225,-13.2576906
6404,2753,Arachide,2700,3.0,Kewelle,7,83,43.69523604688676,14.9349165,-16.5409596
6405,2753,Mil,2000,3.0,Kewelle,7,83,43.69523604688676,14.9349165,-16.5409596
6406,2753,Sorgho,850,2.0,Kewelle,7,83,43.69523604688676,14.9349165,-16.5409596
6407,2754,Arachide,1000,1.5,Mback,20,66,63.0,14.8038531,-15.9053689
6408,2754,Mil,2000,3.0,Mback,20,66,63.0,14.8038531,-15.9053689
6409,2754,Niebe,50,0.5,Mback,20,66,63.0,14.8038531,-15.9053689
6410,2754,Sorgho,1000,1.0,Mback,20,66,63.0,14.8038531,-15.9053689
6411,2755,Arachide,500,1.0,Ngalagne,10,50,7.0,14.572845,-16.437431
6412,2755,Mil,700,1.0,Ngalagne,10,50,7.0,14.572845,-16.437431
6413,2756,Arachide,500,1.0,Mbamane,19,85,43.69523604688676,14.3337037,-15.3306814
6414,2756,Mil,800,2.0,Mbamane,19,85,43.69523604688676,14.3337037,-15.3306814
6415,2756,Niebe,250,1.0,Mbamane,19,85,43.69523604688676,14.3337037,-15.3306814
6416,2756,Sorgho,400,1.0,Mbamane,19,85,43.69523604688676,14.3337037,-15.3306814
6417,2757,Arachide,280,1.643100023,Gott 1,6,77,43.69523604688676,13.7341923,-13.6592678
6418,2757,Niebe,12,0.023600001,Gott 1,6,77,43.69523604688676,13.7341923,-13.6592678
6423,2759,Arachide,7500,1.899999976,Bassoum,18,59,45.0,35.9978116,-78.9064819
6424,2759,Mais,150,1.600000024,Bassoum,18,59,45.0,35.9978116,-78.9064819
6425,2759,Riz,120,0.540000021,Bassoum,18,59,45.0,35.9978116,-78.9064819
6426,2760,Mil,350,0.160500005,Falokh,6,43,56.0,14.4228422,-16.9653756
6430,2762,Mais,200,3.0,Kandioukou,6,56,7.0,13.075033,-15.61002
6431,2762,Riz,1800,4.0,Kandioukou,6,56,7.0,13.075033,-15.61002
6432,2762,Sesame,1200,3.0,Kandioukou,6,56,7.0,13.075033,-15.61002
6433,2763,Mais,1800,2.0,TABADIANG,10,71,35.0,13.7760994,-15.6427189
6434,2763,Mil,1930,2.0,TABADIANG,10,71,35.0,13.7760994,-15.6427189
6435,2763,Sorgho,450,0.5,TABADIANG,10,71,35.0,13.7760994,-15.6427189
6436,2764,Arachide,2000,1.5,Djimbana,5,67,45.0,12.509809,-15.698576
6437,2764,Riz,1500,1.5,Djimbana,5,67,45.0,12.509809,-15.698576
6439,2766,Arachide,175,0.25,Diagnri,3,25,30.0,14.6708543,-17.0673475
6440,2766,Mais,250,0.25,Diagnri,3,25,30.0,14.6708543,-17.0673475
6441,2767,Arachide,530,0.75,Lislam,16,63,56.0,14.760996,-17.393216
6442,2767,Mais,668,0.600000024,Lislam,16,63,56.0,14.760996,-17.393216
6443,2767,Sorgho,610,0.75,Lislam,16,63,56.0,14.760996,-17.393216
6444,2768,Arachide,800,5.0,Ndoffene,10,80,43.69523604688676,13.919217,-15.9259271
6445,2768,Mil,2000,5.0,Ndoffene,10,80,43.69523604688676,13.919217,-15.9259271
6446,2768,Niebe,150,2.0,Ndoffene,10,80,43.69523604688676,13.919217,-15.9259271
6447,2769,Arachide,950,1.25,Lesfalo,7,47,35.0,15.6126361,-13.2300874
6448,2769,Fonio,850,1.0,Lesfalo,7,47,35.0,15.6126361,-13.2300874
6449,2770,Arachide,350,1.0,AFE  Diop,7,70,49.0,40.0066723,-83.0304546
6450,2770,Niebe,300,1.0,AFE  Diop,7,70,49.0,40.0066723,-83.0304546
6451,2771,Arachide,300,1.0,Mande keur diegane thiaré,6,38,7.0,14.270251,-15.9406128
6452,2771,Mil,800,1.0,Mande keur diegane thiaré,6,38,7.0,14.270251,-15.9406128
6453,2772,Arachide,11000,4.0,Kathiane,12,50,63.0,14.497401,-14.452362
6454,2772,Mais,500,2.0,Kathiane,12,50,63.0,14.497401,-14.452362
6455,2772,Mil,2100,4.0,Kathiane,12,50,63.0,14.497401,-14.452362
6456,2772,Niebe,600,2.0,Kathiane,12,50,63.0,14.497401,-14.452362
6457,2773,Mais,650,3.0,Sinthiou samba deme,5,55,56.0,15.3688083,-13.1365521
6458,2773,Mil,600,3.0,Sinthiou samba deme,5,55,56.0,15.3688083,-13.1365521
6459,2773,Sorgho,620,3.0,Sinthiou samba deme,5,55,56.0,15.3688083,-13.1365521
6463,2775,Arachide,1000,3.0,Marina ndiaye,16,65,90.0,15.517834,-16.5149769
6464,2775,Mil,700,11.0,Marina ndiaye,16,65,90.0,15.517834,-16.5149769
6465,2775,Niebe,700,2.0,Marina ndiaye,16,65,90.0,15.517834,-16.5149769
6466,2776,Arachide,1500,1.5,SITABA,5,35,42.0,12.8361941,-15.5254565
6467,2776,Mil,800,1.0,SITABA,5,35,42.0,12.8361941,-15.5254565
6468,2776,Riz,1200,1.5,SITABA,5,35,42.0,12.8361941,-15.5254565
6469,2777,Riz,200,0.116300002,Cabrousse mossor,5,56,50.0,12.3505299,-16.716631
6470,2778,Arachide,1100,3.0,Darou matar  (keur matar fatou ),12,56,48.0,14.015789,-15.760206
6471,2778,Mais,500,1.0,Darou matar  (keur matar fatou ),12,56,48.0,14.015789,-15.760206
6472,2778,Mil,1500,3.0,Darou matar  (keur matar fatou ),12,56,48.0,14.015789,-15.760206
6473,2779,Riz,1500,0.5,WORDE,7,45,30.0,39.193142,-106.82142
6474,2780,Arachide,200,1.0,Methe,11,54,48.0,14.497401,-14.452362
6475,2780,Mil,400,3.0,Methe,11,54,48.0,14.497401,-14.452362
6476,2780,Niebe,50,1.0,Methe,11,54,48.0,14.497401,-14.452362
6477,2780,Pasteque,718,1.0,Methe,11,54,48.0,14.497401,-14.452362
6478,2781,Arachide,2500,4.0,mbabanene,6,29,40.0,14.2431709,-15.3965581
6479,2781,Mais,300,0.5,mbabanene,6,29,40.0,14.2431709,-15.3965581
6480,2781,Mil,1500,3.0,mbabanene,6,29,40.0,14.2431709,-15.3965581
6481,2781,Pasteque,300,0.5,mbabanene,6,29,40.0,14.2431709,-15.3965581
6482,2782,Arachide,5000,5.0,1,5,40,42.0,14.497401,-14.452362
6483,2782,Mais,200,0.5,1,5,40,42.0,14.497401,-14.452362
6484,2782,Mil,1900,4.0,1,5,40,42.0,14.497401,-14.452362
6485,2783,Arachide,1500,2.0,Kathiote,3,55,15.0,13.9333,-15.4
6486,2785,Arachide,610,1.0,Médina kocoum,16,69,30.0,14.6821999,-17.450951
6487,2785,Mais,765,1.5,Médina kocoum,16,69,30.0,14.6821999,-17.450951
6488,2785,Riz,0,0.5,Médina kocoum,16,69,30.0,14.6821999,-17.450951
6489,2785,Sorgho,1300,2.0,Médina kocoum,16,69,30.0,14.6821999,-17.450951
6490,2786,Arachide,100,1.5,Merina sall,6,53,42.0,15.0123286,-16.7323097
6491,2786,Mil,200,1.0,Merina sall,6,53,42.0,15.0123286,-16.7323097
6492,2787,Mil,900,3.0,Satte,16,72,43.69523604688676,40.7982133,-77.8599084
6493,2787,Niebe,70,0.400000006,Satte,16,72,43.69523604688676,40.7982133,-77.8599084
6494,2788,Arachide,845,2.0,Mbar keur kao,13,35,45.0,14.908855,-15.771968
6495,2788,Mil,850,3.0,Mbar keur kao,13,35,45.0,14.908855,-15.771968
6496,2789,Arachide,300,1.0,Dioly mbandakhe,11,46,70.0,0.0265717,18.2970692
6497,2789,Mais,250,1.0,Dioly mbandakhe,11,46,70.0,0.0265717,18.2970692
6498,2789,Mil,400,2.0,Dioly mbandakhe,11,46,70.0,0.0265717,18.2970692
6499,2789,Sorgho,90,1.0,Dioly mbandakhe,11,46,70.0,0.0265717,18.2970692
6500,2790,Mais,650,1.5,Kewelle,5,42,7.0,14.9349165,-16.5409596
6501,2790,Mil,680,2.0,Kewelle,5,42,7.0,14.9349165,-16.5409596
6502,2791,Arachide,50,0.230000004,Tuabou,6,55,77.0,14.8665572,-15.8994956
6503,2791,Sorgho,150,0.5,Tuabou,6,55,77.0,14.8665572,-15.8994956
6504,2792,Mil,1500,1.0,Bissassou santo,7,78,8.0,12.584183,-15.424447
6505,2792,Patate douce,7000,1.0,Bissassou santo,7,78,8.0,12.584183,-15.424447
6506,2792,Riz,2800,1.0,Bissassou santo,7,78,8.0,12.584183,-15.424447
6507,2793,Riz,2320,0.600000024,WORDE,9,69,25.0,39.193142,-106.82142
6508,2794,Mil,450,2.0,Médina sy,11,55,43.69523604688676,14.6784589,-17.444419
6509,2795,Riz,800,1.0,Tambacoumba,24,39,42.0,13.7725888,-13.6710059
6510,2796,Mais,150,0.5,DJINANY,9,36,50.0,13.0396236,-15.6940454
6511,2796,Mil,350,1.0,DJINANY,9,36,50.0,13.0396236,-15.6940454
6512,2796,Niebe,40,0.5,DJINANY,9,36,50.0,13.0396236,-15.6940454
6513,2796,Pasteque,2500,1.0,DJINANY,9,36,50.0,13.0396236,-15.6940454
6514,2796,Riz,500,1.0,DJINANY,9,36,50.0,13.0396236,-15.6940454
6515,2797,Arachide,80,1.0,Diambour,3,55,43.69523604688676,13.983333,-15.816667
6516,2797,Mil,150,1.0,Diambour,3,55,43.69523604688676,13.983333,-15.816667
6517,2798,Mil,230,2.0,Sinthiou polel,5,73,9.0,15.3688083,-13.1365521
6521,2800,Mais,4500,2.0,Yafera,10,75,53.0,14.774572,-12.2939589
6522,2800,Sorgho,5800,2.0,Yafera,10,75,53.0,14.774572,-12.2939589
6523,2801,Mil,100,0.5,Ndioukh thiorokh,6,75,30.0,14.4340744,-16.7927658
6529,2805,Arachide,3000,7.0,Boulal,14,31,48.0,15.25,-14.1
6530,2805,Niebe,1600,0.5,Boulal,14,31,48.0,15.25,-14.1
6531,2805,Pasteque,1417,0.5,Boulal,14,31,48.0,15.25,-14.1
6532,2806,Arachide,1330,7.0,Keur   Modou   Diamatou,9,40,70.0,15.661027,-16.036133
6533,2806,Mil,400,2.0,Keur   Modou   Diamatou,9,40,70.0,15.661027,-16.036133
6534,2807,Mil,100,2.0,Windou beye,12,45,54.0,40.789142,-73.13496099999999
6535,2808,Arachide,330,1.0,Saredioulde,18,40,21.0,14.122354,-13.82566
6536,2808,Coton,0,0.5,Saredioulde,18,40,21.0,14.122354,-13.82566
6537,2808,Mais,180,0.75,Saredioulde,18,40,21.0,14.122354,-13.82566
6538,2808,Sorgho,120,0.5,Saredioulde,18,40,21.0,14.122354,-13.82566
6539,2809,Arachide,5000,4.0,Niangene,14,45,56.0,15.077949,-16.3483069
6540,2809,Mais,1000,1.0,Niangene,14,45,56.0,15.077949,-16.3483069
6541,2809,Mil,1200,2.5,Niangene,14,45,56.0,15.077949,-16.3483069
6545,2811,Arachide,400,1.0,Diaksao,11,45,35.0,14.4630791,-16.2904635
6546,2811,Mais,40,0.5,Diaksao,11,45,35.0,14.4630791,-16.2904635
6547,2811,Niebe,200,0.5,Diaksao,11,45,35.0,14.4630791,-16.2904635
6548,2812,Arachide,200,0.5,Ede,8,32,52.0,14.7497406,-17.5100452
6549,2812,Mais,100,0.5,Ede,8,32,52.0,14.7497406,-17.5100452
6550,2812,Mil,350,1.0,Ede,8,32,52.0,14.7497406,-17.5100452
6551,2812,Niebe,30,0.5,Ede,8,32,52.0,14.7497406,-17.5100452
6552,2813,Riz,750,0.713699996,Cabrousse mossor,6,51,50.0,12.3505299,-16.716631
6553,2814,Mais,200,0.340000004,Faraba,13,35,70.0,12.887103,-14.917382
6554,2815,Mais,150,1.0,Koudy,5,52,42.0,14.270251,-15.9406128
6555,2815,Mil,400,1.0,Koudy,5,52,42.0,14.270251,-15.9406128
6556,2816,Niebe,100,1.0,Ndande,6,68,90.0,15.2768199,-16.5260001
6557,2817,Arachide,2000,6.0,Ngodiba,11,53,46.0,14.063682,-15.50701
6558,2817,Mil,1200,3.0,Ngodiba,11,53,46.0,14.063682,-15.50701
6559,2817,Sorgho,650,2.0,Ngodiba,11,53,46.0,14.063682,-15.50701
6560,2818,Arachide,700,1.0,NDINDY,8,45,48.0,14.8943707,-16.2036778
6561,2818,Mil,700,2.0,NDINDY,8,45,48.0,14.8943707,-16.2036778
6562,2818,Niebe,80,1.0,NDINDY,8,45,48.0,14.8943707,-16.2036778
6564,2820,Arachide,300,0.675599992,Soubacounda,6,59,55.0,13.7725888,-13.6710059
6565,2820,Mil,650,1.216699958,Soubacounda,6,59,55.0,13.7725888,-13.6710059
