production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
3000,27.0,27,64,60,14.0731738,-16.6934134,1,0,0,0,0,0,0,0,0,0
1500,1.0,13,68,49,45.4847268,-73.627969,0,0,0,0,1,0,0,0,0,0
2000,5.0,10,35,49,14.007478,-15.558228,0,0,0,0,1,0,0,0,0,0
3000,5.0,10,40,56,14.270251,-15.9406128,1,0,0,0,0,0,0,0,0,0
800,1.0,6,25,30,12.4715398,-11.9982004,1,0,0,0,0,0,0,0,0,0
100,1.0,3,35,40,15.2768199,-16.5260001,0,0,0,0,0,1,0,0,0,0
450,2.0,14,67,48,13.7725888,-13.6710059,0,0,0,0,1,0,0,0,0,0
400,1.0,9,56,58,13.8046184,-13.5798477,0,0,1,0,0,0,0,0,0,0
300,1.0,15,40,70,14.019646,-16.0640179,1,0,0,0,0,0,0,0,0,0
75,1.5,4,49,56,14.497401,-14.452362,0,0,0,0,0,0,0,1,0,0
126,0.395799994,8,23,40,13.1440754,-14.1059408,0,0,1,0,0,0,0,0,0,0
720,6.0,8,49,30,40.802343,-73.9510933,0,0,0,0,1,0,0,0,0,0
350,0.200000003,10,63,60,12.575849,-16.1419212,0,0,0,0,0,0,0,1,0,0
114,0.015,6,41,30,12.518889,-16.639299,0,0,0,0,0,0,0,1,0,0
3000,1.0,3,75,40,15.980688,-16.463694,0,0,0,1,0,0,0,0,0,0
4500,8.0,5,72,48,13.2756591,-14.2933813,1,0,0,0,0,0,0,0,0,0
400,1.0,8,31,63,13.9137639,-15.6676471,1,0,0,0,0,0,0,0,0,0
500,0.5,6,57,49,12.8252941,-11.8749152,1,0,0,0,0,0,0,0,0,0
250,1.0,9,41,36,40.0178641,-105.2763041,1,0,0,0,0,0,0,0,0,0
1500,3.0,11,60,14,15.4002994,-15.1536731,0,0,0,0,1,0,0,0,0,0
4000,4.0,15,61,56,13.7712901,-15.5868611,0,0,1,0,0,0,0,0,0,0
660,0.5,13,45,80,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1100,3.0,7,50,56,15.278264,-16.451439,0,0,0,0,1,0,0,0,0,0
200,1.0,14,40,63,15.661027,-16.036133,0,0,0,0,0,0,0,0,0,1
450,2.0,7,35,8,14.604585,-16.715111,0,0,1,0,0,0,0,0,0,0
450,1.0,17,66,56,13.9876,-14.6644,0,0,1,0,0,0,0,0,0,0
800,1.0,4,41,49,14.497401,-14.452362,0,0,0,0,0,0,0,1,0,0
50,0.5,4,57,35,14.604585,-16.715111,0,0,0,0,0,1,0,0,0,0
5000,5.0,8,40,49,13.7614,-15.9083,1,0,0,0,0,0,0,0,0,0
270,0.75999999,7,31,30,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
900,3.0,16,57,36,15.17734,-16.304724,1,0,0,0,0,0,0,0,0,0
990,2.0,18,65,48,15.6,-16.066667,0,0,0,0,1,0,0,0,0,0
700,2.0,5,62,35,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
150,1.0,6,70,70,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
1500,2.5,7,62,6,13.075033,-15.61002,0,0,0,0,1,0,0,0,0,0
800,0.75,13,75,42,12.664984,-12.302877,0,0,0,0,0,0,0,0,0,1
200,0.5,12,48,70,32.7825718,-96.7661889,0,0,0,0,0,1,0,0,0,0
800,1.0,9,62,3,14.136021,-16.012509,0,0,0,0,1,0,0,0,0,0
1400,2.0,6,42,7,13.0396236,-15.6940454,1,0,0,0,0,0,0,0,0,0
20,0.5,6,37,56,13.6928389,-15.5341249,0,0,1,0,0,0,0,0,0,0
400,2.0,8,80,48,-8.783195,34.508523,0,0,0,0,0,0,0,0,0,1
150,0.349999994,12,52,36,16.0282465,-16.4832893,0,0,0,0,0,0,0,0,0,1
500,1.0,8,65,48,14.1429424,-16.087423,0,0,0,0,1,0,0,0,0,0
50,1.0,15,50,49,41.4587113,-81.5645969,0,0,0,0,0,0,0,0,1,0
900,2.0,10,60,48,15.020773,-15.902403,0,0,1,0,0,0,0,0,0,0
1800,1.0,7,38,50,13.734559,-16.022245,0,0,0,0,1,0,0,0,0,0
1,0.0018,5,42,8,12.571675,-16.104181,0,0,0,0,1,0,0,0,0,0
2000,5.0,7,50,48,14.066667,-15.1,0,0,1,0,0,0,0,0,0,0
150,1.0,18,65,45,13.075033,-15.61002,0,0,0,0,0,0,0,1,0,0
600,1.399999976,11,42,40,15.0923732,-16.6357618,0,0,0,0,1,0,0,0,0,0
400,1.0,10,47,49,14.6821999,-17.450951,0,0,0,0,0,0,0,0,0,1
30000,2.0,20,34,84,45.1914227,5.7672721,0,0,0,0,0,0,1,0,0,0
80,0.1963,9,74,6,15.5833,-13.1333,0,0,0,0,0,0,0,1,0,0
1000,3.0,16,70,56,13.815518,-14.991533,0,0,0,0,1,0,0,0,0,0
850,1.0,13,60,55,13.68042,-16.50128,1,0,0,0,0,0,0,0,0,0
500,1.0,10,50,35,14.131901,-16.3985753,1,0,0,0,0,0,0,0,0,0
100,1.0,8,35,49,14.7443828,-16.6143944,0,0,1,0,0,0,0,0,0,0
50,1.0,5,50,49,13.1440754,-14.1059408,0,0,0,0,0,1,0,0,0,0
30,1.0,7,60,50,14.36715,-16.441645,0,0,0,0,0,1,0,0,0,0
200,0.5,9,50,40,32.902459,101.706655,0,0,1,0,0,0,0,0,0,0
400,3.0,3,78,48,15.7944,-15.9384,0,0,0,0,0,1,0,0,0,0
200,5.0,7,41,49,15.713093,-15.94964,0,0,0,0,0,1,0,0,0,0
917,2.5,15,45,42,33.6748012,-117.8752922,0,0,0,0,1,0,0,0,0,0
400,5.0,7,70,60,15.278264,-16.451439,0,0,0,0,0,1,0,0,0,0
1200,1.5,16,65,35,13.9137639,-15.6676471,1,0,0,0,0,0,0,0,0,0
100,0.5,10,49,48,14.7309898,-17.4682077,0,0,1,0,0,0,0,0,0,0
2100,1.25,14,65,35,12.601,-16.077164,1,0,0,0,0,0,0,0,0,0
4000,6.0,11,73,60,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
1450,14.0,24,72,35,14.819376,-16.445772,1,0,0,0,0,0,0,0,0,0
200,2.5,10,65,25,15.7742542,-13.4540669,0,0,0,0,0,0,0,0,0,1
100,1.0,12,60,36,14.6565611,-16.2315917,0,0,0,0,0,0,0,0,1,0
1500,3.0,7,68,48,13.313899,-15.685545,0,0,0,0,1,0,0,0,0,0
100,0.5,8,58,42,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
359,0.5,8,50,63,14.497401,-14.452362,0,0,0,0,0,0,1,0,0,0
70,2.5,6,41,48,15.1577742,-16.2098784,0,0,0,0,1,0,0,0,0,0
150,0.5,8,63,8,12.6594431,-16.2617759,0,0,0,0,0,1,0,0,0,0
1500,4.0,6,35,63,15.3688083,-13.1365521,0,0,1,0,0,0,0,0,0,0
1000,0.5,8,55,20,16.2700829,-13.9854708,0,0,0,0,0,0,0,1,0,0
200,1.0,10,50,56,14.699949,-17.453964,1,0,0,0,0,0,0,0,0,0
300,2.0,8,36,48,14.7152558,-17.4666971,0,0,0,0,0,0,0,0,0,1
400,0.649999976,8,59,77,14.9026699,-12.4638538,0,0,0,0,1,0,0,0,0,0
12000,13.0,38,51,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
6000,5.0,30,46,49,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
700,3.0,10,40,56,15.724629,-16.394213,1,0,0,0,0,0,0,0,0,0
1280,1.0,8,54,49,16.0084589,-16.165018,0,0,0,0,0,0,0,1,0,0
600,1.0,23,41,42,14.8665572,-15.8994956,0,0,0,0,0,0,0,0,0,1
100,0.699999988,16,71,70,15.4103452,-16.0860628,0,0,0,0,0,1,0,0,0,0
120,0.5,7,50,28,15.5261,-13.3977,0,0,0,0,1,0,0,0,0,0
19,0.083999999,8,58,48,14.7912692,-17.1141145,0,1,0,0,0,0,0,0,0,0
1250,3.0,5,48,56,15.474907,-16.232817,1,0,0,0,0,0,0,0,0,0
150,1.0,12,40,56,14.8013753,-16.9016156,0,0,1,0,0,0,0,0,0,0
3000,5.0,17,55,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
600,4.0,11,65,54,14.7443828,-16.6143944,0,0,0,0,1,0,0,0,0,0
100,1.0,4,33,10,12.5892062,-16.2627264,1,0,0,0,0,0,0,0,0,0
500,3.0,10,65,54,15.408636,-16.493486,0,0,0,0,1,0,0,0,0,0
300,0.400000006,5,43,25,16.0884876,-16.3684552,0,0,0,0,0,0,0,0,0,1
800,3.0,21,54,56,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
1000,1.5,13,60,63,14.4842035,-16.9412098,0,0,0,0,1,0,0,0,0,0
1000,2.0,2,45,7,12.9356273,-15.5899413,0,0,0,0,0,0,0,1,0,0
900,4.0,9,61,24,33.6900271,-84.5095675,1,0,0,0,0,0,0,0,0,0
150,0.5,11,61,56,14.908855,-15.771968,1,0,0,0,0,0,0,0,0,0
250,0.300000012,9,61,42,12.927011,-16.226143,0,0,0,0,0,0,0,1,0,0
1100,0.395999998,42,57,8,15.343811,-12.936265,0,0,0,0,0,0,0,0,0,1
7000,4.0,16,70,35,14.870318,-16.251078,0,0,0,0,1,0,0,0,0,0
900,2.0,25,65,63,13.9137639,-15.6676471,0,0,1,0,0,0,0,0,0,0
200,0.449999988,7,50,30,38.9054458,-77.04954719999999,0,0,0,0,0,0,0,1,0,0
446,1.0,10,63,36,14.128458,-15.7439194,0,0,1,0,0,0,0,0,0,0
300,2.0,14,54,49,15.020096,-16.282324,0,0,1,0,0,0,0,0,0,0
2000,4.0,18,51,96,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
3150,1.0,3,75,40,15.980688,-16.463694,0,0,0,0,1,0,0,0,0,0
2650,2.0,23,68,35,13.1440754,-14.1059408,1,0,0,0,0,0,0,0,0,0
400,2.0,5,67,90,15.685801,-16.053413,1,0,0,0,0,0,0,0,0,0
350,0.119999997,7,56,4,14.67231,-17.20784,0,0,0,0,0,0,0,0,0,1
1000,0.676100016,12,73,9,16.0168242,-16.4928616,1,0,0,0,0,0,0,0,0,0
200,1.0,9,30,49,16.0282465,-16.4832893,0,0,1,0,0,0,0,0,0,0
480,1.0,9,75,30,13.6001563,-15.5811465,0,0,0,0,1,0,0,0,0,0
3000,2.5,10,60,21,12.8373481,-16.362568,0,0,1,0,0,0,0,0,0,0
800,1.0,7,40,50,40.798449,-73.9403449,0,0,0,0,0,0,0,1,0,0
3000,8.0,5,56,48,14.066667,-15.1,0,0,0,0,1,0,0,0,0,0
241,0.300000012,5,49,50,12.500068,-16.4352379,0,0,0,0,0,0,0,1,0,0
500,1.0,15,52,40,14.7158,-16.0364,0,0,0,0,0,1,0,0,0,0
25,0.1919,9,52,56,12.898393,-15.005666,0,0,0,0,0,0,0,1,0,0
2500,3.0,7,58,40,12.672876,-15.909299,0,0,1,0,0,0,0,0,0,0
2400,2.0,6,40,42,12.8373481,-16.362568,0,0,1,0,0,0,0,0,0,0
1000,2.0,7,40,50,40.798449,-73.9403449,1,0,0,0,0,0,0,0,0,0
275,1.0,8,60,30,14.7422891,-17.4709289,1,0,0,0,0,0,0,0,0,0
2500,8.0,15,60,40,14.093,-15.417,0,0,0,0,1,0,0,0,0,0
90,1.0,11,46,70,0.0265717,18.2970692,0,0,0,0,0,0,0,0,0,1
75,0.5,6,40,28,15.1696104,-13.7289167,0,0,0,0,0,0,0,0,0,1
1000,2.0,11,47,49,15.010633,-16.81723,1,0,0,0,0,0,0,0,0,0
600,2.0,6,35,45,15.486596,-15.657897,0,0,0,0,0,1,0,0,0,0
600,1.0,11,77,48,38.8928441,-77.0403808,0,0,1,0,0,0,0,0,0,0
350,1.0,11,57,6,15.0680677,-12.8615504,0,0,0,0,1,0,0,0,0,0
1500,1.0,5,37,49,12.583333,-15.966667,1,0,0,0,0,0,0,0,0,0
1020,2.0,6,70,48,14.6734519,-17.4632496,1,0,0,0,0,0,0,0,0,0
1900,2.0,15,60,35,43.312739,-1.580979,0,0,0,0,0,0,0,0,0,1
200,1.0,9,35,63,13.959304,-16.348358,0,1,0,0,0,0,0,0,0,0
2300,1.25,22,57,24,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
1000,3.0,9,65,42,13.943329,-16.014255,0,0,0,0,1,0,0,0,0,0
300,2.0,8,50,54,14.7860646,-16.9357918,1,0,0,0,0,0,0,0,0,0
750,3.0,10,52,35,15.771223,-16.420372,1,0,0,0,0,0,0,0,0,0
50,0.529999971,6,32,54,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
260,1.5,6,70,48,47.85058919999999,-122.2865561,0,0,0,0,0,0,0,0,0,1
2000,1.0,6,54,7,12.485307,-15.621866,0,0,0,0,0,0,0,1,0,0
2,0.005,8,43,12,12.589336,-12.856031,0,0,1,0,0,0,0,0,0,0
250,0.400000006,3,55,21,12.75,-15.166667,0,0,1,0,0,0,0,0,0,0
3000,8.0,45,45,40,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
600,2.0,20,41,6,14.8665572,-15.8994956,0,0,0,0,0,0,0,0,0,1
100,3.0,7,65,38,15.013215,-16.961071,0,0,0,0,0,1,0,0,0,0
500,1.163400054,10,74,48,14.192155,-12.228227,0,0,0,0,1,0,0,0,0,0
300,1.0,6,44,35,14.7384546,-17.4677088,0,0,0,0,1,0,0,0,0,0
400,0.75,4,82,42,14.316667,-13.033333,0,0,0,0,1,0,0,0,0,0
250,1.0,17,63,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
2300,2.0,9,72,24,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
500,0.75,5,43,42,16.444578,-14.351195,0,0,0,0,1,0,0,0,0,0
200,0.5,8,51,5,12.5892062,-16.2627264,0,0,0,0,0,0,0,1,0,0
1000,2.0,10,60,52,14.697239,-15.646563,0,0,0,0,1,0,0,0,0,0
50,1.0,10,70,36,13.5791132,-16.1750027,1,0,0,0,0,0,0,0,0,0
900,0.400000006,5,57,54,16.578735,-15.450624,0,0,0,0,0,0,1,0,0,0
300,0.25,10,45,30,12.4244545,-12.0061503,0,0,1,0,0,0,0,0,0,0
500,0.280000001,10,60,18,14.7561322,-17.4567048,0,0,1,0,0,0,0,0,0,0
50,1.0,6,61,5,12.6594431,-16.2617759,0,0,0,0,0,1,0,0,0,0
150,1.0,5,51,51,14.392586,-16.911368,1,0,0,0,0,0,0,0,0,0
900,1.0,9,42,7,13.8522276,-15.876004,0,0,0,0,1,0,0,0,0,0
1100,4.0,13,60,49,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
900,1.0,7,80,48,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
2000,4.0,22,57,42,14.303292,-14.898275,1,0,0,0,0,0,0,0,0,0
400,2.0,4,40,49,-8.783195,34.508523,0,0,0,0,1,0,0,0,0,0
1000,1.5,6,65,70,12.85892,-16.501341,1,0,0,0,0,0,0,0,0,0
150,0.5,11,37,30,14.6373423,-17.0879032,0,0,0,0,0,0,0,0,0,1
1000,2.0,4,76,10,13.886193,-16.231048,1,0,0,0,0,0,0,0,0,0
500,1.0,7,40,54,14.832029,-15.885219,1,0,0,0,0,0,0,0,0,0
2500,1.5,19,55,24,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
7200,3.0,26,62,30,14.7644427,-16.7292109,0,0,0,1,0,0,0,0,0,0
300,1.0,10,42,35,12.5683796,-16.1219048,0,0,0,0,0,0,0,0,1,0
600,1.0,10,67,42,13.7725888,-13.6710059,0,0,0,0,0,0,0,1,0,0
1800,0.317999989,15,66,25,12.9283363,-16.7411559,0,0,0,0,0,0,0,1,0,0
450,0.5,29,67,42,12.7033366,-12.2547919,0,0,0,0,0,0,0,1,0,0
800,2.0,12,78,48,13.8909974,-16.0202031,0,0,1,0,0,0,0,0,0,0
120,0.5,5,45,70,15.278264,-16.451439,1,0,0,0,0,0,0,0,0,0
12000,5.0,10,67,42,15.685801,-16.053413,0,0,0,0,0,1,0,0,0,0
500,1.0,15,40,97,14.1864516,-16.6586052,1,0,0,0,0,0,0,0,0,0
100,3.0,8,55,54,14.7860646,-16.9357918,1,0,0,0,0,0,0,0,0,0
250,2.0,8,72,48,15.247223,-16.616926,1,0,0,0,0,0,0,0,0,0
700,2.5,9,75,43,15.186339,-15.551219,0,0,0,0,0,1,0,0,0,0
375,0.5,7,38,35,14.6708543,-17.0673475,1,0,0,0,0,0,0,0,0,0
5000,7.0,10,65,40,14.128458,-15.7439194,1,0,0,0,0,0,0,0,0,0
500,1.0,5,56,42,14.1321,-15.5533,0,0,0,0,1,0,0,0,0,0
800,2.0,6,30,48,14.270251,-15.9406128,0,0,0,0,1,0,0,0,0,0
150,1.0,6,33,80,14.4431751,-16.9565206,0,0,0,0,1,0,0,0,0,0
2000,5.0,14,55,49,14.7443828,-16.6143944,1,0,0,0,0,0,0,0,0,0
50,1.0,14,51,49,14.8206267,-15.2926308,0,0,1,0,0,0,0,0,0,0
700,1.0,10,50,42,14.7291277,-17.4688662,0,0,0,0,1,0,0,0,0,0
1300,2.5,8,60,35,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
1100,2.0,8,69,48,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
200,1.817499995,8,52,70,13.282822,-15.303216,0,0,0,0,0,0,0,0,1,0
650,0.600000024,7,59,35,12.783333,-11.666667,0,0,1,0,0,0,0,0,0,0
1800,1.5,13,46,35,14.7547111,-17.4736087,0,0,0,0,0,0,0,1,0,0
500,1.0,6,45,50,14.697239,-15.646563,0,0,0,0,1,0,0,0,0,0
400,2.0,4,23,49,14.6565611,-16.2315917,1,0,0,0,0,0,0,0,0,0
3000,1.0,11,58,43,15.020773,-15.902403,0,0,0,0,0,0,1,0,0,0
700,1.5,11,50,42,14.819376,-16.445772,1,0,0,0,0,0,0,0,0,0
2000,2.0,6,68,48,12.8997479,-14.9359544,0,0,0,0,1,0,0,0,0,0
150,1.5,12,43,48,14.2573123,-15.3505611,0,0,0,0,1,0,0,0,0,0
60,2.0,5,46,54,14.7389806,-17.4610313,0,0,0,0,0,1,0,0,0,0
800,1.0,8,63,28,12.571675,-16.104181,0,0,0,0,0,0,0,1,0,0
150,1.0,1,40,48,14.7578805,-17.4388037,0,0,0,0,0,0,0,0,0,1
200,1.0,5,80,6,41.5661821,-87.5363015,0,0,0,0,1,0,0,0,0,0
500,2.0,12,49,89,13.930825,-16.182339,0,0,1,0,0,0,0,0,0,0
800,3.0,13,64,48,14.595098,-16.33359,0,0,0,0,1,0,0,0,0,0
150,1.0,8,45,49,14.7443828,-16.6143944,0,0,1,0,0,0,0,0,0,0
400,2.0,20,47,48,13.5568193,2.4066961,1,0,0,0,0,0,0,0,0,0
700,3.0,11,65,35,15.713093,-15.94964,0,0,0,0,0,1,0,0,0,0
500,1.0,15,34,35,14.7561322,-17.4567048,1,0,0,0,0,0,0,0,0,0
250,0.25,10,51,14,13.995527,-15.719152,1,0,0,0,0,0,0,0,0,0
500,4.0,23,34,49,30.2416954,-92.0247553,0,0,0,0,0,0,0,0,0,1
50,1.0,11,53,56,14.7802142,-17.1159605,0,0,1,0,0,0,0,0,0,0
368,0.479999989,6,56,85,14.7428345,-12.2404869,0,0,0,0,0,0,0,0,0,1
600,1.0,11,70,48,12.8373481,-16.362568,1,0,0,0,0,0,0,0,0,0
225,0.25,8,67,54,12.60332,-16.0566701,0,0,0,0,0,0,0,1,0,0
500,1.0,12,45,8,16.2248747,-15.6881788,1,0,0,0,0,0,0,0,0,0
1040,2.0,29,70,56,14.4340744,-16.7927658,0,0,0,0,0,0,0,0,0,1
1000,5.0,10,48,70,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
2000,5.0,17,62,50,13.68042,-16.50128,0,0,0,0,1,0,0,0,0,0
950,1.0,13,45,80,14.497401,-14.452362,0,0,0,0,0,0,0,0,0,1
500,1.0,9,40,49,14.699306,-16.959566,0,0,0,0,1,0,0,0,0,0
250,0.200000003,7,53,20,13.1437357,-16.577559,1,0,0,0,0,0,0,0,0,0
200,0.7852,7,55,70,13.334342,-15.282419,1,0,0,0,0,0,0,0,0,0
1300,3.0,10,70,48,14.3467,-16.1555,0,0,0,0,1,0,0,0,0,0
2000,6.0,10,55,48,14.066667,-15.1,0,0,1,0,0,0,0,0,0,0
100,1.0,5,45,49,13.1440754,-14.1059408,0,0,1,0,0,0,0,0,0,0
2000,5.0,7,36,25,14.2069519,-16.0214048,0,0,1,0,0,0,0,0,0,0
3000,2.0,8,64,50,46.78174629999999,-71.2747424,0,0,0,0,1,0,0,0,0,0
2000,10.0,25,54,40,40.8075355,-73.9625727,0,0,0,0,1,0,0,0,0,0
350,0.5,7,68,40,12.699425,-15.304121,0,0,0,0,0,0,0,0,1,0
2640,1.0,12,36,56,14.444989,-17.015675,0,0,0,0,1,0,0,0,0,0
500,2.0,5,70,48,14.7683601,-17.229187,1,0,0,0,0,0,0,0,0,0
2000,5.0,10,80,48,13.919217,-15.9259271,0,0,0,0,1,0,0,0,0,0
2250,4.0,18,25,42,12.995899,-15.161333,0,0,1,0,0,0,0,0,0,0
500,1.0,16,44,56,14.019646,-16.0640179,0,0,0,0,1,0,0,0,0,0
1200,2.0,5,40,46,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
800,0.746200025,9,40,24,12.9283363,-16.7411559,0,0,0,0,0,0,0,1,0,0
50,0.308800012,33,35,5,15.4820724,-12.969461,0,0,0,0,0,0,0,0,0,1
550,1.25,4,82,42,14.316667,-13.033333,0,0,1,0,0,0,0,0,0,0
200,2.0,8,52,54,15.408636,-16.493486,0,0,0,0,1,0,0,0,0,0
1000,2.0,7,35,42,14.303292,-14.898275,1,0,0,0,0,0,0,0,0,0
300,2.0,10,46,49,14.105202,-15.5415755,0,0,0,0,1,0,0,0,0,0
970,2.0,21,42,49,14.1652083,-16.0757749,1,0,0,0,0,0,0,0,0,0
250,2.5,5,51,51,14.392586,-16.911368,0,0,0,0,1,0,0,0,0,0
700,1.0,7,48,42,12.550635,-15.740963,0,0,0,0,0,0,0,1,0,0
4000,14.0,17,53,63,15.724629,-16.394213,0,0,0,0,0,1,0,0,0,0
1500,3.25,4,61,42,15.3688083,-13.1365521,0,0,0,0,1,0,0,0,0,0
150,5.0,2,25,49,14.4460157,-16.9889902,1,0,0,0,0,0,0,0,0,0
400,2.0,10,52,50,14.147088,-15.283645,0,0,1,0,0,0,0,0,0,0
1300,3.0,10,38,46,14.8349101,-15.9007005,1,0,0,0,0,0,0,0,0,0
500,1.404299974,14,61,42,13.8679162,-14.0827096,0,0,1,0,0,0,0,0,0,0
184,0.5,19,54,54,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
300,2.819000006,10,41,56,14.6821999,-17.450951,1,0,0,0,0,0,0,0,0,0
1200,3.0,11,60,35,15.247223,-16.616926,0,0,0,0,1,0,0,0,0,0
150,0.600000024,6,49,48,14.7064836,-17.4599877,0,0,0,0,1,0,0,0,0,0
500,1.0,9,90,88,15.7781284,-16.2563475,1,0,0,0,0,0,0,0,0,0
400,0.800000012,7,54,9,15.401699,-13.2055019,0,0,0,0,1,0,0,0,0,0
3000,8.0,9,39,48,14.066667,-15.1,1,0,0,0,0,0,0,0,0,0
75,0.025,19,89,66,12.6267874,-16.0140586,0,0,0,0,0,0,0,1,0,0
200,0.5,32,41,8,15.343811,-12.936265,0,0,1,0,0,0,0,0,0,0
200,2.0,12,35,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
210,1.0,11,63,45,38.6487895,-90.3107962,0,0,0,0,1,0,0,0,0,0
250,1.0,4,30,42,14.7306578,-17.4938651,0,0,1,0,0,0,0,0,0,0
12500,2.150000095,7,45,48,-8.783195,34.508523,1,0,0,0,0,0,0,0,0,0
1300,1.5,23,41,42,14.8665572,-15.8994956,0,0,0,0,1,0,0,0,0,0
60,0.730000019,12,81,48,14.7685721,-17.0930714,0,0,0,0,0,1,0,0,0,0
3000,5.0,19,35,56,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
800,13.0,7,75,48,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
100,0.125,7,60,56,14.453152,-16.723871,1,0,0,0,0,0,0,0,0,0
100,3.0,9,67,70,13.815518,-14.991533,1,0,0,0,0,0,0,0,0,0
650,0.5,6,55,21,16.0884876,-16.3684552,0,0,0,0,0,0,0,0,0,1
100,3.0,14,64,40,14.499522,-16.625093,0,0,0,0,1,0,0,0,0,0
850,1.0,8,67,10,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
200,1.0,5,42,49,15.8797334,-15.2502309,0,0,0,0,1,0,0,0,0,0
700,2.0,4,67,6,14.0501579,-16.6848833,1,0,0,0,0,0,0,0,0,0
80,1.0,9,45,48,15.4603765,-15.0579333,0,0,0,0,0,1,0,0,0,0
4800,5.0,8,70,30,13.68042,-16.50128,0,0,1,0,0,0,0,0,0,0
250,1.0,11,46,70,0.0265717,18.2970692,0,0,1,0,0,0,0,0,0,0
200,1.0,29,39,26,14.4250062,-16.6070268,1,0,0,0,0,0,0,0,0,0
300,1.0,9,37,56,40.7434842,-73.98722219999999,0,0,0,0,1,0,0,0,0,0
680,2.0,5,42,7,14.9349165,-16.5409596,0,0,0,0,1,0,0,0,0,0
25,0.5,4,84,48,14.7567,-16.6107,1,0,0,0,0,0,0,0,0,0
2500,3.0,19,70,48,13.686106,-15.572626,0,0,0,0,1,0,0,0,0,0
1500,2.400000095,20,50,21,14.6965115,-16.458256,0,0,0,0,1,0,0,0,0,0
1900,4.0,5,40,42,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
300,2.0,10,35,49,14.007478,-15.558228,0,0,0,0,0,0,0,0,0,1
100,2.0,10,79,48,14.128458,-15.7439194,0,0,0,0,0,1,0,0,0,0
300,0.5,6,64,45,33.4662902,-88.80783520000001,0,0,0,1,0,0,0,0,0,0
900,3.0,12,70,48,14.6734519,-17.4632496,1,0,0,0,0,0,0,0,0,0
50,1.0,8,35,49,41.4587113,-81.5645969,0,0,1,0,0,0,0,0,0,0
300,1.0,11,60,48,14.4431751,-16.9565206,0,0,0,0,1,0,0,0,0,0
2000,7.0,16,75,48,14.730208,-16.645218,0,0,0,0,1,0,0,0,0,0
1200,2.0,5,74,24,14.25,-15.95,1,0,0,0,0,0,0,0,0,0
1000,3.0,10,68,20,14.8023331,-16.5363109,0,0,0,0,1,0,0,0,0,0
300,3.0,9,39,70,15.2820089,-16.1713267,1,0,0,0,0,0,0,0,0,0
1200,2.5,14,45,56,15.077949,-16.3483069,0,0,0,0,1,0,0,0,0,0
200,0.5,5,44,14,15.5105914,-13.2606265,0,0,0,0,0,1,0,0,0,0
1100,1.0,10,66,56,12.51317,-11.57785,1,0,0,0,0,0,0,0,0,0
250,1.5,6,63,48,14.7567,-16.6107,1,0,0,0,0,0,0,0,0,0
600,3.0,7,37,48,14.066667,-15.1,0,0,0,0,0,0,0,0,0,1
500,1.5,9,58,35,13.1685154,-15.0937378,0,0,1,0,0,0,0,0,0,0
4500,2.0,14,58,76,12.92281,-16.461386,0,0,0,0,0,0,0,1,0,0
50,0.25,11,77,48,14.718494,-16.737057,0,0,0,0,0,1,0,0,0,0
600,1.5,8,81,42,40.8075355,-73.9625727,0,0,0,0,1,0,0,0,0,0
1500,2.0,9,60,45,14.7561322,-17.4567048,0,0,0,0,1,0,0,0,0,0
100,0.300000012,9,36,49,12.972688,-16.229309,0,0,0,0,1,0,0,0,0,0
