id_men,culture_label,production_kg,superficie
513,Mil,2800,3
514,Arachide,800,1
514,Mil,800,1
515,Arachide,400,2
515,Mais,400,2
515,Mil,600,2
515,Niebe,200,2
516,Arachide,12500,2.150000095
516,Riz,3750,0.699999988
517,Arachide,3472,9
517,Mil,1500,7
518,Arachide,1800,6
518,Mil,1000,4
519,Arachide,365,0.5
519,Mais,485,0.75
519,Manioc,1900,0.75
520,Mais,50,1
520,Mil,500,1
521,Arachide,400,2
521,Mais,412,1
522,Arachide,1000,2
522,Mais,100,1
522,Mil,500,2
523,Arachide,1000,2
523,Mil,2000,2
524,Arachide,500,2
524,Mais,75,0.5
524,Riz,1300,1.25
525,Mil,200,2
526,Arachide,1500,3
526,Mais,500,3
526,Mil,2500,3
527,Arachide,660,2.25
527,Mais,1150,2
527,Mil,448,1.220000029
527,Riz,0,0.25
528,Arachide,500,1
528,Mais,650,1.5
528,Mil,1700,1.5
529,Mil,100,1
529,Niebe,50,0.75
530,Arachide,650,5
530,Mil,580,3
531,Arachide,750,3.5
531,Mil,400,2.5
532,Fonio,900,1
532,Mais,1200,1
533,Arachide,1000,1.5
533,Mais,500,1.5
533,Mil,200,1.5
533,Sorgho,200,1
534,Arachide,1500,2
534,Mil,100,3
534,Niebe,150,1
535,Mil,1000,2.5
535,Niebe,200,1
536,Arachide,500,0.402909994
536,Mil,400,0.106380001
537,Arachide,1300,5
537,Mais,40,1
537,Mil,400,5
537,Niebe,95,1
538,Arachide,6000,2
538,Mais,8000,2
538,Mil,2000,2
539,Arachide,3500,8
539,Mais,200,1
539,Mil,2500,8
539,Sorgho,200,2
540,Arachide,300,0.25
540,Riz,2450,2
541,Arachide,1800,2
541,Mais,850,1.5
541,Mil,600,2.5
542,Arachide,3000,6
542,Mais,500,2
542,Mil,3000,8
542,Sorgho,1000,2
542,Sesame,200,1
543,Arachide,340,0.5
543,Fonio,500,0.75
544,Niebe,10,0.400000006
545,Arachide,4500,6
545,Mais,400,1
545,Mil,3500,5
545,Niebe,250,1
546,Arachide,3500,7.973199844
546,Mais,450,0.899100006
546,Sorgho,1700,2.064599991
547,Arachide,270,0.75999999
547,Sorgho,2000,1.370000005
548,Arachide,1100,2
548,Mais,400,1
548,Mil,1500,3
549,Arachide,1000,3
549,Mais,100,1
549,Mil,400,1
550,Arachide,500,3
550,Mil,300,1
551,Arachide,1200,2
551,Mais,200,2
551,Mil,2500,5
552,Arachide,945,1
552,Mil,110,1
553,Mil,100,0.400000006
553,Riz,250,0.300000012
554,Mil,400,7
555,Arachide,2500,2
555,Mil,3500,3
556,Mil,150,1.5
557,Arachide,100,1
557,Mil,100,1.5
557,Niebe,40,1
558,Mais,110,1
558,Mil,350,3
559,Arachide,650,2
559,Mil,450,1
559,Niebe,600,2
559,Pasteque,760,1
560,Arachide,1900,3
560,Mais,1750,3
560,Mil,950,2
560,Sorgho,750,2
560,Sesame,150,2
561,Mais,200,2
561,Mil,300,2
562,Arachide,600,0.699999988
562,Mais,1450,1
563,Arachide,100,0.5
563,Mil,300,1.5
564,Arachide,300,1
564,Mais,50,1
564,Mil,400,2
565,Arachide,650,2
565,Mil,1450,2
565,Niebe,650,1
566,Arachide,150,0.25
566,Mais,30,1
566,Mil,50,1.200000048
567,Arachide,500,1
567,Niebe,780,2
568,Riz,200,0.25
569,Arachide,500,1
569,Mil,800,1
570,Mil,3000,6
571,Arachide,400,0.5
571,Bissap,370,0.150000006
571,Mil,250,0.75
571,Riz,700,0.649999976
572,Arachide,150,0.184
572,Mais,700,0.987900019
573,Arachide,150,1
573,Mil,200,1
574,Arachide,1800,3
574,Mais,200,1
574,Mil,7000,4
576,Mais,0,1
576,Mil,150,2
577,Arachide,350,2
577,Mil,500,2
578,Arachide,1000,2
578,Mil,700,1
579,Mais,400,1
579,Mil,600,1
580,Arachide,5000,5
580,Mil,3050,5
581,Arachide,400,1
581,Niebe,350,1
581,Pasteque,1000,0.100000001
582,Arachide,1500,3
582,Mil,1000,3
583,Arachide,1700,3
583,Mais,500,1
583,Mil,1200,2
584,Mais,800,1.5
584,Riz,400,0.5
585,Arachide,800,1
585,Mais,400,1
585,Mil,600,1
585,Pasteque,1900,1
586,Mais,400,1
586,Mil,400,1
586,Niebe,134,1
587,Niebe,400,6
588,Arachide,800,2
588,Mais,600,2
588,Mil,1100,2
588,Sorgho,800,2
589,Arachide,670,2
589,Mais,260,0.25
589,Mil,245,0.5
589,Riz,150,0.25
589,Sorgho,240,0.5
590,Mais,3250,4
590,Mil,2350,3
590,Sorgho,2550,3
592,Mil,100,1
592,Niebe,100,1
592,Sorgho,80,0.5
593,Arachide,1500,3
593,Mil,1000,3
594,Mais,2250,1
595,Arachide,100,1
595,Mil,500,1
595,Niebe,80,1
596,Arachide,1000,1
596,Banane,5000,0.5
596,Mais,100,0.5
596,Mil,250,0.5
596,Niebe,50,0.5
597,Mais,1600,2
597,Riz,1100,0.75
597,Sorgho,425,0.5
598,Arachide,2000,2
598,Mais,700,1
598,Mil,1000,2
598,Sorgho,600,1
599,Arachide,900,3
599,Mil,800,2
599,Niebe,80,0.5
600,Arachide,1800,3
600,Mil,800,2
601,Riz,300,0.255699992
602,Arachide,850,1
602,Mais,300,0.25
603,Arachide,500,0.5
603,Riz,150,0.400000006
604,Arachide,600,2
604,Mais,300,1
604,Mil,1000,1
605,Arachide,1500,3
605,Mil,100,1
606,Arachide,400,2
606,Mil,500,1
606,Sorgho,300,1
607,Arachide,150,0.600000024
607,Mil,460,1
607,Niebe,40,0.25
608,Aubergine,250,0.300000012
609,Mais,120,1
609,Niebe,70,1
609,Riz,1600,3
610,Arachide,3000,2.327199936
610,Mais,400,0.363599986
611,Arachide,210,1
611,Mais,150,0.5
611,Mil,500,2
611,Sorgho,200,0.5
612,Arachide,200,3
612,Mil,1000,5
612,Niebe,50,1
613,Mil,500,1
613,Riz,1000,4
614,Arachide,880,7
614,Niebe,1700,3
615,Mais,450,1
615,Mil,550,1
615,Sorgho,600,1
616,Mil,500,0.699999988
616,Niebe,100,0.699999988
617,Arachide,400,2.5
617,Mil,800,2.5
618,Sorgho,200,0.400000006
619,Mil,500,0.25
619,Sorgho,300,0.25
620,Arachide,2000,1
620,Mais,1700,3
620,Mil,800,1
621,Arachide,1400,1.5
621,Mais,600,0.75
622,Riz,750,1
623,Arachide,600,0.5
623,Mil,0,0.5
623,Niebe,0,0.5
624,Arachide,3000,4
624,Mais,300,1
624,Mil,900,2
624,Sorgho,50,1
625,Arachide,150,1
625,Mais,300,2
625,Mil,600,2
626,Sorgho,300,0.160099998
627,Arachide,275,0.25
627,Mais,980,2.099999905
627,Mil,980,2
627,Riz,575,0.75
627,Sorgho,860,1.25
628,Arachide,760,1
628,Mil,350,2
629,Arachide,400,3
629,Mil,500,2
629,Pasteque,9334,2
630,Arachide,200,2
630,Niebe,100,1
631,Riz,5000,0.75
632,Arachide,5000,10
632,Mais,2000,5
632,Mil,1100,5
633,Arachide,500,0.75
633,Mil,500,1
634,Arachide,1500,1
634,Mais,500,1
634,Riz,600,1
635,Mais,600,1
635,Riz,600,1
636,Mil,630,3
637,Arachide,200,1
637,Mil,300,1
637,Niebe,60,1
638,Mais,1200,1
639,Arachide,1000,2.273200035
639,Mais,2000,1.315299988
640,Niebe,400,2
641,Arachide,450,1.061800003
641,Mais,150,0.569000006
642,Niebe,160,1
642,Riz,240,0.150000006
643,Arachide,1700,1
643,Mais,3500,1
643,Riz,600,0.75
644,Niebe,159,1
645,Sorgho,311,0.620899975
646,Arachide,1800,2
646,Mil,250,1
647,Mil,90,1
648,Arachide,500,1
648,Mil,500,2
649,Arachide,850,0.5
649,Mil,100,0.25
650,Riz,5100,1.159999967
651,Mil,300,1
652,Arachide,480,1
652,Mil,400,2
652,Sorgho,800,2
653,Arachide,400,2
654,Niebe,150,0.582599998
655,Arachide,1200,3.5
656,Riz,700,0.111830004
657,Mais,200,0.5
658,Arachide,75,0.0125
658,Bissap,41,0.035
658,Gombo,300,0.015
658,Riz,11,0.0125
659,Arachide,400,4
659,Mil,500,3
659,Niebe,200,2
660,Arachide,412,1.25
660,Mais,290,0.75
660,Sorgho,322,1
661,Arachide,800,1
661,Mais,20,0.200000003
661,Mil,150,0.400000006
661,Niebe,15,0.200000003
661,Riz,100,0.300000012
662,Mil,480,1
662,Niebe,51,0.5
663,Arachide,500,3.5
663,Mil,900,1.5
664,Arachide,180,1
664,Mil,300,1
665,Arachide,400,1.5
665,Mil,1000,1.600000024
666,Arachide,300,1
666,Mil,200,2
666,Sorgho,100,1
668,Arachide,600,3
668,Mais,300,2
668,Mil,450,2
668,Sorgho,100,1
669,Riz,5000,0.899999976
670,Arachide,150,0.25
670,Mais,100,0.300000012
670,Mil,50,0.198799998
671,Arachide,600,1
671,Bissap,50,1
671,Mais,300,1
671,Mil,2000,1
671,Niebe,100,1
672,Arachide,700,1
672,Mil,400,1
673,Arachide,2000,2
673,Mil,2500,3
673,Niebe,100,0.5
674,Mil,400,2
675,Arachide,1200,3
675,Mais,250,0.5
675,Mil,720,1
675,Sorgho,987,1.25
676,Arachide,2700,3
676,Mil,1500,2
677,Arachide,0,0.5
677,Fonio,0,0.25
677,Mil,275,0.75
677,Riz,89,0.25
678,Arachide,800,2
678,Mil,1200,2
678,Niebe,45,1
679,Mais,850,1
679,Sorgho,1900,2
680,Arachide,500,1
680,Niebe,90,1
681,Arachide,1100,10
682,Arachide,300,1
682,Niebe,200,1
683,Sorgho,800,0.75
684,Arachide,3000,4
684,Mil,2000,3
685,Arachide,200,0.75999999
685,Mil,600,2.5
685,Niebe,80,0.949999988
686,Arachide,300,0.150000006
686,Sorgho,2000,0.800000012
687,Mais,900,1
687,Sorgho,850,1
688,Arachide,20,0.5
688,Fonio,490,0.75
689,Mais,950,1
689,Riz,500,0.5
690,Arachide,3000,8
690,Mais,1200,5
690,Mil,1000,5
690,Riz,1200,1
690,Sorgho,1000,5
691,Gombo,9000,0.230000004
691,Niebe,364,0.790000021
691,Riz,1920,0.560000002
692,Arachide,600,6
692,Mil,500,3
692,Sorgho,250,1
693,Arachide,1900,2.5
693,Bissap,38,0.5
693,Mil,1900,3.5
693,Niebe,45,0.5
694,Arachide,1500,3
694,Mil,1050,3
695,Arachide,800,1
695,Mil,2200,2
696,Arachide,4500,6
696,Mais,1000,2
696,Mil,3000,5
697,Mil,165,1
698,Arachide,250,1.5
698,Mil,2000,3
699,Arachide,300,1
699,Mil,700,2
700,Mais,700,2
700,Sorgho,600,2
701,Arachide,300,1
701,Coton,400,1
701,Mais,480,0.75
701,Riz,50,0.25
701,Sorgho,580,1
703,Arachide,0,1.399999976
704,Arachide,890,4
704,Niebe,2650,4
704,Pasteque,4200,1
705,Arachide,300,4
705,Mil,350,2
707,Arachide,1100,1
707,Sorgho,1800,2
708,Tomate,500,0.25
709,Riz,200,0.25
710,Arachide,700,1
710,Mais,570,0.75
710,Sorgho,860,1
711,Arachide,1700,10
711,Mil,1600,10
712,Riz,200,0.850000024
713,Arachide,375,0.5
713,Mais,2000,0.5
713,Riz,350,0.5
714,Arachide,1800,2
714,Riz,750,1
715,Arachide,450,1
715,Mais,100,0.25
715,Mil,140,1
716,Arachide,300,3
716,Niebe,600,3
717,Arachide,1500,4
717,Mil,1500,4
718,Arachide,500,1
719,Mil,2,0.0035
720,Mais,200,1
720,Mil,100,1
721,Riz,150,0.25
721,Taro,500,0.150000006
722,Arachide,1000,4
722,Mais,400,2
722,Mil,300,3
722,Sorgho,250,1
723,Arachide,2400,3
723,Mais,1500,2
724,Arachide,500,1
724,Mil,400,1
724,Niebe,100,1
725,Arachide,2500,7
725,Mil,1000,2
725,Niebe,475,5
726,Arachide,850,1
726,Mais,900,1.5
726,Riz,640,0.5
727,Arachide,600,1.5
727,Mil,1500,2.400000095
727,Niebe,150,0.600000024
728,Arachide,270,1
728,Mil,700,2
729,Arachide,200,1
729,Mais,200,1
729,Mil,400,2
730,Arachide,700,2
730,Mais,1900,2
730,Mil,1900,3
731,Mil,450,1
731,Sorgho,50,1
732,Arachide,2000,4
732,Mais,700,2
732,Manioc,3000,2
732,Mil,900,4
733,Mil,1,0.0018
733,Riz,600,10
734,Arachide,1870,2.5
734,Mais,1750,3
734,Sorgho,1200,2
735,Mil,350,1
735,Niebe,40,1
736,Arachide,800,5
736,Mais,1000,2
736,Mil,2000,3
736,Pasteque,30000,2
737,Arachide,5050,10.5
737,Mil,2800,7
738,Arachide,600,0.75
738,Fonio,150,0.25
739,Arachide,900,1
739,Mais,250,1
739,Mil,200,1
740,Arachide,700,2
740,Mais,200,1
740,Mil,1000,2
741,Arachide,400,0.5
741,Mil,800,2.5
741,Niebe,450,1
742,Mil,200,1
742,Riz,170,0.400000006
743,Arachide,105,0.915899992
743,Mil,350,0.739000022
743,Riz,250,0.437229991
744,Mais,650,1.092000008
744,Mil,200,0.641700029
745,Arachide,520,1
745,Mais,845,1.5
745,Sorgho,230,0.5
746,Arachide,500,1
746,Mil,400,1
746,Niebe,700,1
748,Arachide,400,2
748,Riz,750,2
749,Riz,300,2
750,Gombo,110,0.5
750,Mais,0,0.5
750,Mil,100,0.5
750,Pasteque,4000,1
750,Tomate,720,0.5
751,Arachide,1800,2
751,Mil,678,1
752,Arachide,1500,2.5
752,Mil,1100,3
753,Arachide,4000,6
753,Mais,1000,4
753,Mil,2500,2
754,Mil,0,0.200000003
754,Sorgho,100,0.800000012
755,Arachide,300,3
756,Arachide,716,1
756,Mais,200,0.25
757,Arachide,500,1
757,Mais,500,2
757,Mil,500,1
757,Sorgho,50,1
758,Arachide,1500,3.5
758,Mil,2500,5.25
759,Mil,100,0.699999988
760,Riz,400,0.5
761,Arachide,1800,2
762,Arachide,4480,4.5
762,Mais,0,1.75
762,Riz,320,1
763,Arachide,1500,4
763,Mais,500,1
763,Mil,900,3
763,Sorgho,150,1
764,Riz,400,0.25
765,Arachide,5500,10
766,Arachide,3000,7
766,Mais,600,1
766,Mil,1200,3
767,Arachide,1000,3
767,Mil,2000,3
767,Niebe,1000,2
768,Arachide,0,1
768,Niebe,0,1
769,Arachide,800,3
769,Mil,2000,4
770,Mais,500,0.5
770,Riz,600,1
771,Arachide,4200,3
772,Mil,300,1.622799993
773,Arachide,1300,3
773,Mais,180,1
773,Mil,600,3
774,Niebe,100,0.189999998
775,Arachide,350,2
775,Mil,180,1
775,Sorgho,200,1
776,Arachide,2000,1
776,Mil,1000,1
777,Arachide,420,0.779999971
777,Riz,120,0.349999994
778,Arachide,980,3
778,Mil,900,4
778,Niebe,500,1
779,Mais,126,0.395799994
779,Sorgho,24,0.56279999
780,Arachide,350,0.5
780,Mil,350,1
780,Sorgho,1300,2.5
781,Mais,300,2
781,Mil,900,2
782,Arachide,1612,4
782,Mil,0,6
783,Arachide,5000,7
783,Mil,2000,5
784,Mil,1,0.0025
785,Arachide,1400,2
785,Mil,2000,3
785,Niebe,1200,2
786,Mais,70,0.5
786,Mil,1000,2
786,Niebe,100,0.5
787,Arachide,2100,3
787,Mil,1500,3
788,Mais,0,2
789,Arachide,308,1
789,Mil,257,1
789,Niebe,5,0.035
790,Arachide,400,0.5
790,Mais,800,1
791,Arachide,2500,6
791,Mais,4000,4
791,Mil,7000,6
792,Arachide,210,0.75
792,Riz,100,0.25
793,Arachide,0,4
793,Mais,0,3
793,Mil,0,4
794,Mil,800,4
795,Niebe,60,0.730000019
796,Arachide,250,2
796,Mil,350,2
797,Niebe,600,4
798,Arachide,300,2
798,Mais,250,1
798,Mil,450,2
799,Arachide,2800,1.5
799,Niebe,50,0.5
799,Riz,1000,1
800,Arachide,900,1
800,Mais,1100,1
801,Arachide,1500,3
801,Mil,96,2
802,Arachide,600,2
802,Mil,700,2
803,Arachide,1600,2
803,Mais,500,1.5
803,Mil,150,1.5
804,Arachide,600,3
804,Mil,1100,4
804,Niebe,250,2
805,Arachide,500,1
805,Mais,250,1
805,Mil,500,1
806,Arachide,150,1
806,Mil,1000,2
806,Sorgho,500,1
807,Mais,750,0.75
807,Riz,980,1
808,Arachide,150,1.100000024
808,Mil,630,1.200000048
809,Arachide,400,2
809,Mil,200,2
810,Mais,1800,2
811,Arachide,1500,1
811,Mais,200,1
811,Mil,1200,1
811,Sorgho,150,1
812,Arachide,780,1
812,Mil,1000,7
813,Mil,250,0.75
814,Arachide,400,0.5
814,Mil,100,0.400000006
814,Riz,150,0.300000012
815,Arachide,100,0.200000003
815,Mil,1000,1.5
815,Niebe,100,0.200000003
816,Mais,1300,2
817,Arachide,2300,1
817,Mil,900,1
817,Riz,1200,1
818,Arachide,100,0.25
818,Mais,275,1
818,Mil,350,1.200000048
819,Arachide,1000,3
819,Mais,750,2
819,Mil,600,3
820,Riz,200,0.300000012
821,Arachide,120,2.25
821,Mais,500,0.75
821,Mil,459,1.25
822,Arachide,0,1
823,Arachide,500,0.649299979
823,Mais,150,0.259900004
823,Mil,600,0.325800002
823,Niebe,50,0.094700001
823,Sorgho,200,0.242599994
823,Sesame,20,0.050799999
824,Arachide,2500,3
825,Arachide,2000,3
825,Mil,800,2.5
826,Mais,200,1
826,Mil,800,2
827,Mil,310,0.75
828,Arachide,4000,1
828,Bissap,200,1
828,Mais,2000,1
828,Mil,3000,1
828,Niebe,2000,1
829,Arachide,150,0.5
829,Mil,200,1.5
829,Sorgho,400,0.5
830,Arachide,2000,12
830,Mil,1300,3
830,Niebe,90,3
831,Riz,340,1.5
832,Arachide,1400,4
832,Mil,200,2
832,Niebe,318,2
833,Mil,1400,1.5
833,Niebe,400,0.75
833,Riz,1100,1
834,Arachide,300,2.5
834,Niebe,300,1.5
835,Sorgho,100,2
836,Arachide,50,0.119999997
836,Mais,650,0.159999996
836,Sorgho,1000,1.179999948
837,Mil,300,1
838,Arachide,2000,4
838,Mais,300,1
838,Mil,500,2
838,Sorgho,100,2
839,Arachide,3000,5
839,Mais,720,3
839,Mil,3000,5
840,Arachide,550,0.870000005
840,Mais,150,0.5
840,Mil,459,1.25
841,Sorgho,350,0.579999983
842,Arachide,2000,10
842,Mil,1500,10
843,Arachide,650,0.800000012
843,Mais,1700,1
844,Riz,250,1
845,Riz,2960,0.5
846,Arachide,2200,3
846,Coton,3000,0.5
846,Mais,1380,2.75
846,Sorgho,660,1.5
847,Arachide,400,1
847,Mais,100,0.5
847,Mil,800,2
847,Sorgho,200,1.5
848,Arachide,1850,2
848,Mais,550,1
848,Mil,900,1.5
849,Mais,100,0.5
849,Riz,200,0.449999988
850,Riz,490,0.069580004
851,Arachide,500,1.5
851,Niebe,50,0.5
851,Riz,1000,1
852,Arachide,500,4
852,Mil,150,6
854,Mil,300,1
854,Niebe,250,0.5
854,Sorgho,150,0.5
855,Riz,95,0.0832
856,Arachide,1000,1
856,Mil,1000,2
857,Arachide,400,5
857,Mil,1000,3.5
858,Arachide,300,7.119999886
858,Mil,900,2.5
858,Niebe,200,0.25999999
858,Pasteque,500,0.200000003
859,Arachide,1500,2.75
859,Mais,1100,3
859,Riz,140,0.5
859,Sorgho,640,0.75
860,Arachide,400,2
860,Mil,300,1
860,Niebe,50,1
861,Arachide,650,1
861,Mais,350,1
861,Mil,500,1
861,Sorgho,500,1
862,Mil,150,1
863,Riz,400,0.25
864,Arachide,550,1.348700047
864,Mil,250,0.685699999
865,Arachide,1000,4
865,Mil,800,4
866,Arachide,2400,3
866,Mais,3240,4
866,Mil,2000,5
867,Arachide,7000,5
867,Mil,3420,4
868,Mais,550,0.75
869,Arachide,1200,1.5
869,Mil,1000,1.5
870,Niebe,0,2
871,Arachide,750,3
871,Mais,400,2
871,Sorgho,1000,3
872,Riz,800,1
873,Arachide,300,2
873,Mil,750,1.5
873,Niebe,120,1
874,Arachide,100,0.611500025
875,Arachide,1000,2.5
875,Mais,50,0.316455692
875,Mil,1200,6
876,Arachide,2000,3
876,Mais,800,1.5
876,Mil,700,2
877,Arachide,800,3
877,Mais,100,0.5
877,Mil,900,6
878,Riz,2800,0.400000006
879,Arachide,800,2
879,Mil,1000,2
879,Sorgho,200,1
880,Arachide,5000,4.5
880,Riz,200,0.444444448
881,Arachide,700,1
881,Mais,500,1
882,Mil,1900,4
882,Sorgho,1500,4
883,Arachide,400,0.75
883,Mil,500,0.5
883,Riz,350,0.5
884,Mais,1580,4
884,Mil,900,2
885,Riz,250,0.2271
886,Arachide,1000,1.110000014
886,Mais,770,0.730000019
886,Riz,0,0.100000001
886,Sorgho,240,0.519999981
887,Arachide,6000,20
888,Arachide,500,2
888,Mais,150,1
888,Mil,300,2
889,Mil,1500,1.5
890,Arachide,300,1.5
890,Mais,300,1
890,Mil,500,1.5
890,Niebe,150,1
890,Sorgho,400,1
891,Gombo,2000,1
891,Mil,500,2
892,Riz,2,0.0025
893,Arachide,800,2
893,Mil,600,1
893,Niebe,75,1
894,Riz,2300,0.579999983
895,Arachide,500,3.75
895,Mil,350,1.659999967
895,Niebe,200,0.094999999
896,Arachide,4000,5
896,Mais,3000,2
897,Riz,3000,0.5
898,Arachide,300,2.819000006
898,Mil,883,1.748800039
899,Arachide,750,3
899,Mais,1500,3
899,Riz,1000,2
900,Arachide,800,0.5
900,Mais,600,0.5
901,Mil,350,0.400000006
901,Riz,750,0.400000006
902,Bissap,3000,1.424499989
902,Manioc,770,1.704599977
902,Niebe,1200,0.847000003
903,Arachide,1800,1.5
903,Riz,3000,2
904,Arachide,1500,3
904,Mil,3000,4
905,Arachide,500,1
905,Mil,370,0.5
906,Mil,300,3
907,Arachide,1035,1
907,Mil,1440,2
907,Niebe,540,1
908,Arachide,200,0.5
909,Mil,2500,3
910,Mil,500,1
910,Niebe,70,1
911,Arachide,300,0.5
911,Mil,600,1.5
911,Niebe,15,0.5
912,Arachide,3250,2
912,Mil,500,2
912,Riz,245,1
913,Arachide,2300,10
913,Mil,1900,13
914,Mais,800,2
914,Mil,1400,4
915,Arachide,500,1
915,Mil,800,1
915,Niebe,80,1
916,Arachide,1500,5
916,Mil,700,2
916,Niebe,80,1
917,Arachide,400,2
917,Mil,500,2
918,Arachide,600,1.5
918,Mil,1000,2.5
919,Mil,500,0.976300001
920,Arachide,400,2
920,Mil,700,2
921,Arachide,1500,1
922,Arachide,200,2
922,Mil,550,2
923,Arachide,750,0.745700002
923,Mais,70,0.122599997
923,Sorgho,40,0.530099988
924,Arachide,2000,5
924,Mil,1000,3
924,Niebe,200,1
925,Arachide,1100,3
925,Mais,1300,1
925,Riz,1400,1
926,Arachide,200,1
926,Mais,250,1
926,Mil,2000,1
926,Sesame,155,1
927,Arachide,750,3
927,Mil,0,0.5
927,Niebe,200,0.5
928,Arachide,300,1
928,Mil,200,1
929,Arachide,3000,2
929,Mais,300,1
929,Mil,1000,1
930,Arachide,3000,13
930,Mil,2300,10
930,Sorgho,200,3
931,Bissap,15,0.006
932,Arachide,500,2
932,Mais,100,4
932,Sorgho,960,2
933,Arachide,300,1
933,Mil,350,2
934,Mais,2150,0.5
934,Riz,400,0.5
935,Arachide,900,1
935,Mil,1500,2
935,Pasteque,10000,3
936,Arachide,1000,4
936,Mais,500,1
936,Mil,1000,2
937,Arachide,750,1
937,Mais,1500,2
937,Sorgho,850,1
938,Niebe,30,0.200000003
939,Arachide,500,2
939,Mil,600,3
940,Arachide,400,1
940,Mil,600,1
941,Arachide,3800,3
941,Mais,2800,2
941,Mil,2100,3
942,Riz,143,0.075000003
942,Sorgho,150,0.266799986
943,Arachide,150,0.5
943,Niebe,100,1.5
944,Arachide,1000,2
944,Coton,220,0.5
944,Mais,200,1
944,Sorgho,400,1.25
945,Arachide,2000,4
945,Mil,3000,2
946,Arachide,5000,5
946,Mais,1500,1
946,Mil,3000,3
947,Arachide,1100,1
947,Mais,1300,1
948,Arachide,50,1
948,Manioc,800,1.5
948,Mil,0,1.5
949,Mil,580,1
949,Sorgho,600,2
950,Arachide,500,2.5
950,Mil,1000,1.5
950,Niebe,40,0.25
951,Arachide,1300,2.469799995
951,Mais,100,1.135100007
952,Mais,35,0.159999996
952,Sorgho,70,0.449999988
953,Arachide,1208,1
953,Mais,200,1
953,Mil,950,1
954,Arachide,100,3.444000006
955,Mil,1000,0.527999997
956,Arachide,50,2
957,Mil,800,3
958,Arachide,350,0.289999992
958,Mais,500,0.280000001
958,Sorgho,577,1.200000048
959,Arachide,950,4
959,Mil,800,2
959,Niebe,300,0.400000006
960,Mil,100,0.5
961,Arachide,450,1.5
961,Mais,700,1
961,Mil,1650,2
962,Niebe,500,2
963,Aubergine,1000,0.300000012
964,Arachide,210,0.5
964,Mais,223,0.5
965,Mais,50,1
965,Mil,300,2
966,Arachide,100,1
966,Mil,800,2
966,Niebe,50,1
966,Sorgho,200,1
967,Mais,50,0.5
967,Mil,100,1
967,Sorgho,0,1
968,Arachide,5000,5
968,Mais,1500,7
968,Mil,3000,4
969,Mais,750,1
969,Sorgho,350,0.5
970,Arachide,1500,1
970,Mais,50,0.5
970,Mil,200,1
971,Arachide,2500,2
971,Mais,1000,2
971,Riz,1500,1
971,Sorgho,2000,1
973,Oignon,2100,0.100000001
973,Riz,1200,0.5
974,Arachide,6500,1
974,Mil,708,1
975,Arachide,250,0.273000002
975,Mil,100,0.046300001
975,Niebe,80,0.047200002
976,Arachide,500,2
977,Arachide,250,0.5
977,Mil,200,0.75
978,Arachide,400,1
978,Mil,600,1
978,Niebe,85,1
979,Mais,860,2
979,Riz,920,2
980,Arachide,2800,5
980,Mais,420,1
980,Mil,3700,6
981,Mais,850,1
981,Mil,250,0.25
981,Riz,250,0.25
981,Sorgho,675,0.75
982,Arachide,100,1
982,Niebe,50,1
983,Arachide,1400,2
983,Mil,1500,4
984,Arachide,200,0.5
984,Mais,250,1
984,Mil,400,1
984,Niebe,20,0.5
984,Sorgho,100,1
985,Mais,175,0.25
986,Niebe,300,1
987,Arachide,125,0.25
987,Mais,575,0.75
987,Mil,725,1.25
987,Riz,625,0.75
987,Sorgho,825,1
988,Arachide,750,2
988,Mil,800,2
988,Niebe,85,1
989,Arachide,2500,4
989,Mais,500,3
989,Mil,2000,7
989,Sorgho,500,3
989,Sesame,300,2
990,Arachide,300,3
990,Niebe,50,0.5
991,Arachide,8500,25
991,Mil,4000,8
991,Niebe,360,1
991,Pasteque,14000,2
992,Arachide,700,1
992,Mais,100,1
992,Mil,700,2
992,Sorgho,100,1
993,Arachide,250,1
993,Mil,400,2
994,Arachide,250,0.693799973
994,Mais,50,0.178499997
995,Arachide,3000,2
995,Mais,1000,2
995,Mil,2000,2
996,Mil,300,1
997,Arachide,4800,8
997,Mais,3500,5
997,Mil,1500,3
998,Mil,1500,3
998,Niebe,250,1
999,Arachide,800,0.5
999,Sorgho,1700,1
1000,Manioc,375,1.5
1001,Arachide,100,3
1001,Mais,100,4
1001,Mil,500,5
1002,Arachide,900,3
1002,Mais,200,1
1002,Mil,900,3
1003,Arachide,1600,1
1003,Mil,1025,1
1003,Niebe,100,1
1004,Arachide,800,0.68809998
1004,Mais,450,0.315299988
1004,Mil,2350,2.505899906
1005,Mil,1600,4
1006,Riz,800,0.430000007
1007,Arachide,70,0.5
1007,Niebe,260,2
1007,Pasteque,3000,0.25
1008,Arachide,350,2
1008,Mil,100,1
1008,Niebe,20,0.5
1009,Riz,600,0.430000007
1010,Mil,250,1
1011,Arachide,800,2
1011,Mil,2000,3
1012,Arachide,800,1.5
1012,Mil,1000,2
1013,Arachide,2000,0.300000012
1013,Mil,1000,0.300000012
1014,Arachide,900,3
1014,Mil,440,4
1015,Mais,500,1
1015,Riz,1600,2
1016,Arachide,150,0.150000006
1016,Mais,75,0.079999998
1016,Niebe,53,0.07
1016,Pasteque,1500,0.200000003
1017,Arachide,400,2
1018,Arachide,2300,0.5
1018,Mais,2300,1.25
1018,Sorgho,250,0.25
1019,Arachide,500,2
1019,Mil,500,2
1020,Mil,60,0.079999998
1021,Mil,1200,2
